HEADER_TIME_STAMP,X,Y,Z
2000-01-08 20:25:01.975,0.897,0.085,0.255
2000-01-08 20:25:01.988,0.927,0.085,0.331
2000-01-08 20:25:02.000,0.918,0.044,0.378
2000-01-08 20:25:02.013,0.897,-0.012,0.402
2000-01-08 20:25:02.024,0.886,-0.053,0.408
2000-01-08 20:25:02.037,0.933,-0.082,0.413
2000-01-08 20:25:02.049,1.018,-0.088,0.387
2000-01-08 20:25:02.062,1.067,-0.094,0.346
2000-01-08 20:25:02.075,1.044,-0.097,0.346
2000-01-08 20:25:02.088,0.982,-0.114,0.349
2000-01-08 20:25:02.100,0.927,-0.144,0.352
2000-01-08 20:25:02.113,0.968,-0.167,0.352
2000-01-08 20:25:02.125,1.018,-0.194,0.346
2000-01-08 20:25:02.138,1.026,-0.217,0.302
2000-01-08 20:25:02.149,0.941,-0.226,0.273
2000-01-08 20:25:02.162,0.865,-0.226,0.249
2000-01-08 20:25:02.174,0.886,-0.217,0.223
2000-01-08 20:25:02.187,0.959,-0.223,0.217
2000-01-08 20:25:02.200,1.015,-0.249,0.217
2000-01-08 20:25:02.213,1.044,-0.261,0.208
2000-01-08 20:25:02.225,1.029,-0.261,0.191
2000-01-08 20:25:02.238,0.974,-0.261,0.144
2000-01-08 20:25:02.250,0.944,-0.264,0.129
2000-01-08 20:25:02.263,0.947,-0.261,0.123
2000-01-08 20:25:02.274,0.956,-0.261,0.15
2000-01-08 20:25:02.287,0.988,-0.264,0.161
2000-01-08 20:25:02.299,1.009,-0.279,0.179
2000-01-08 20:25:02.312,1.009,-0.29,0.179
2000-01-08 20:25:02.325,0.991,-0.293,0.138
2000-01-08 20:25:02.338,0.971,-0.282,0.111
2000-01-08 20:25:02.350,0.971,-0.249,0.088
2000-01-08 20:25:02.363,0.962,-0.249,0.088
2000-01-08 20:25:02.375,0.968,-0.267,0.073
2000-01-08 20:25:02.388,0.988,-0.287,0.082
2000-01-08 20:25:02.399,0.985,-0.293,0.079
2000-01-08 20:25:02.412,0.985,-0.287,0.056
2000-01-08 20:25:02.424,0.982,-0.276,0.018
2000-01-08 20:25:02.437,0.941,-0.273,-0.029
2000-01-08 20:25:02.450,0.959,-0.261,-0.065
2000-01-08 20:25:02.463,0.968,-0.246,-0.079
2000-01-08 20:25:02.475,0.956,-0.223,-0.067
2000-01-08 20:25:02.488,0.962,-0.226,-0.067
2000-01-08 20:25:02.500,0.968,-0.223,-0.059
2000-01-08 20:25:02.513,0.974,-0.232,-0.07
2000-01-08 20:25:02.524,0.991,-0.22,-0.07
2000-01-08 20:25:02.537,1,-0.211,-0.088
2000-01-08 20:25:02.549,0.985,-0.199,-0.12
2000-01-08 20:25:02.562,0.985,-0.182,-0.167
2000-01-08 20:25:02.575,1.015,-0.152,-0.182
2000-01-08 20:25:02.588,1.009,-0.126,-0.196
2000-01-08 20:25:02.600,0.974,-0.129,-0.194
2000-01-08 20:25:02.613,0.985,-0.141,-0.17
2000-01-08 20:25:02.625,1.047,-0.144,-0.123
2000-01-08 20:25:02.638,1.088,-0.114,-0.097
2000-01-08 20:25:02.649,1.076,-0.097,-0.126
2000-01-08 20:25:02.662,0.982,-0.085,-0.217
2000-01-08 20:25:02.674,0.924,-0.07,-0.176
2000-01-08 20:25:02.687,1.073,-0.073,-0.185
2000-01-08 20:25:02.700,1.173,-0.085,-0.179
2000-01-08 20:25:02.713,1.147,-0.135,-0.144
2000-01-08 20:25:02.725,1.135,-0.176,-0.082
2000-01-08 20:25:02.738,1.117,-0.185,-0.038
2000-01-08 20:25:02.750,1.026,-0.194,-0.015
