HEADER_TIME_STAMP,X,Y,Z
2016-10-03 15:13:02.922,0.003,-0.011,0.976
2016-10-03 15:13:02.933,0.004,-0.020,0.975
2016-10-03 15:13:02.942,0.002,-0.017,0.971
2016-10-03 15:13:02.952,0.003,-0.015,0.973
2016-10-03 15:13:02.962,0.004,-0.012,0.971
2016-10-03 15:13:02.972,0.005,-0.014,0.973
2016-10-03 15:13:02.982,0.006,-0.013,0.974
2016-10-03 15:13:02.992,0.003,-0.018,0.976
2016-10-03 15:13:03.002,0.001,-0.017,0.975
2016-10-03 15:13:03.012,0.003,-0.015,0.971
2016-10-03 15:13:03.023,0.000,-0.015,0.974
2016-10-03 15:13:03.031,0.001,-0.018,0.966
2016-10-03 15:13:03.042,0.003,-0.019,0.971
2016-10-03 15:13:03.051,0.003,-0.014,0.978
2016-10-03 15:13:03.062,0.002,-0.013,0.974
2016-10-03 15:13:03.071,0.003,-0.018,0.973
2016-10-03 15:13:03.081,0.003,-0.013,0.976
2016-10-03 15:13:03.091,0.004,-0.016,0.968
2016-10-03 15:13:03.101,0.001,-0.008,0.976
2016-10-03 15:13:03.111,0.001,-0.019,0.969
2016-10-03 15:13:03.121,-0.001,-0.012,0.977
2016-10-03 15:13:03.131,0.006,-0.021,0.971
2016-10-03 15:13:03.141,0.003,-0.015,0.974
2016-10-03 15:13:03.151,0.004,-0.012,0.971
2016-10-03 15:13:03.161,0.003,-0.017,0.971
2016-10-03 15:13:03.170,0.004,-0.015,0.978
2016-10-03 15:13:03.181,0.003,-0.015,0.974
2016-10-03 15:13:03.190,0.005,-0.017,0.972
2016-10-03 15:13:03.200,0.004,-0.016,0.969
2016-10-03 15:13:03.211,0.003,-0.016,0.971
2016-10-03 15:13:03.220,0.002,-0.016,0.980
2016-10-03 15:13:03.230,0.004,-0.015,0.978
2016-10-03 15:13:03.240,-0.000,-0.015,0.976
2016-10-03 15:13:03.250,0.004,-0.018,0.973
2016-10-03 15:13:03.259,0.001,-0.014,0.979
2016-10-03 15:13:03.270,0.005,-0.013,0.971
2016-10-03 15:13:03.280,0.001,-0.014,0.969
2016-10-03 15:13:03.290,0.006,-0.018,0.972
2016-10-03 15:13:03.300,0.001,-0.013,0.973
2016-10-03 15:13:03.309,0.001,-0.016,0.973
2016-10-03 15:13:03.320,0.004,-0.018,0.972
2016-10-03 15:13:03.330,-0.000,-0.015,0.976
2016-10-03 15:13:03.339,0.004,-0.017,0.972
2016-10-03 15:13:03.349,0.004,-0.015,0.972
2016-10-03 15:13:03.359,-0.000,-0.013,0.977
2016-10-03 15:13:03.369,0.005,-0.015,0.972
2016-10-03 15:13:03.379,0.001,-0.011,0.977
2016-10-03 15:13:03.389,0.005,-0.015,0.969
2016-10-03 15:13:03.399,0.002,-0.019,0.978
2016-10-03 15:13:03.409,0.004,-0.018,0.974
2016-10-03 15:13:03.419,-0.000,-0.020,0.974
2016-10-03 15:13:03.428,0.002,-0.015,0.977
2016-10-03 15:13:03.438,0.003,-0.017,0.966
2016-10-03 15:13:03.448,0.001,-0.015,0.969
2016-10-03 15:13:03.458,0.007,-0.014,0.969
2016-10-03 15:13:03.468,0.002,-0.014,0.973
2016-10-03 15:13:03.478,0.000,-0.013,0.976
2016-10-03 15:13:03.488,0.006,-0.015,0.983
2016-10-03 15:13:03.498,0.005,-0.014,0.977
2016-10-03 15:13:03.508,0.003,-0.015,0.974
2016-10-03 15:13:03.518,-0.000,-0.018,0.976
2016-10-03 15:13:03.528,0.002,-0.019,0.966
2016-10-03 15:13:03.538,0.003,-0.019,0.969
2016-10-03 15:13:03.548,0.005,-0.018,0.967
2016-10-03 15:13:03.558,0.003,-0.015,0.975
2016-10-03 15:13:03.567,0.003,-0.016,0.975
2016-10-03 15:13:03.578,0.003,-0.015,0.971
