------------ Data File Created By ActiGraph GT3X ActiLife v6.13.3 Firmware v4.4.0 date format M/d/yyyy at 30 Hz Filter Normal -----------
Serial Number: MAT2A16099981
Start Time 11:21:00
Start Date 6/14/2018
Epoch Period (hh:mm:ss) 00:00:00
Download Time 15:17:47
Download Date 6/14/2018
Current Memory Address: 2545464
Current Battery Voltage: 4.21     Mode = 12
--------------------------------------------------
Axis1,Axis2,Axis3
1.08,-0.66,-1.453
1.184,-0.101,-0.974
1.117,0.5,-1.017
0.762,0.916,-1.103
0.331,1.181,-1.099
-0.121,1.21,-1.112
-0.565,1.071,-0.987
-0.929,0.861,-1.026
-1.218,0.361,-0.974
-1.343,-0.139,-0.961
-1.197,-0.714,-0.836
-0.77,-1.122,-1.052
-0.343,-1.265,-1.035
0.259,-1.206,-1.099
0.682,-1.042,-1.211
1.1,-0.664,-1.414
1.176,-0.071,-1.022
1.109,0.45,-1.026
0.808,0.861,-1.047
0.398,1.168,-1.065
-0.167,1.277,-1.134
-0.607,1.038,-1.004
-0.946,0.765,-0.931
-1.239,0.345,-0.983
-1.314,-0.13,-0.974
-1.142,-0.677,-1.013
-0.808,-1.05,-1.056
-0.264,-1.29,-1.095
0.159,-1.24,-1.056
0.728,-1.071,-1.224
1.109,-0.618,-1.483
1.213,-0.109,-1.022
1.109,0.521,-1.022
0.82,0.853,-1.103
0.335,1.198,-1.056
-0.138,1.24,-1.142
-0.523,1.076,-0.944
-0.987,0.782,-0.987
-1.222,0.403,-0.987
-1.247,-0.218,-1.022
-1.126,-0.677,-0.866
-0.778,-1,-1.013
-0.343,-1.252,-1.022
0.234,-1.244,-1.125
0.682,-1.08,-1.25
1.13,-0.626,-1.392
1.184,0.004,-1.009
1.109,0.508,-1.004
0.778,0.92,-1.108
0.335,1.21,-1.147
-0.13,1.252,-1.142
-0.561,1.046,-0.927
-0.975,0.832,-0.927
-1.259,0.324,-0.991
-1.339,-0.231,-1.004
-1.188,-0.672,-0.953
-0.741,-1.092,-1.052
-0.314,-1.193,-0.931
0.264,-1.231,-1.095
0.682,-1.021,-1.181
1.08,-0.702,-1.461
1.188,-0.055,-0.97
1.117,0.529,-1.004
0.845,0.845,-1.035
0.372,1.189,-1.043
-0.176,1.227,-1.022
-0.598,1.063,-0.974
-0.992,0.777,-0.953
-1.226,0.357,-0.948
-1.339,-0.176,-1
-1.13,-0.714,-0.862
-0.766,-1.067,-1.047
-0.322,-1.202,-0.987
0.172,-1.244,-1.142
0.72,-1.046,-1.297
1.063,-0.677,-1.448
1.163,-0.176,-1.022
1.146,0.441,-1.073
0.82,0.891,-1.086
0.506,1.164,-1.078
-0.172,1.244,-0.862
-0.623,1.08,-0.922
-0.992,0.807,-0.862
-1.247,0.248,-0.901
-1.285,-0.206,-0.978
-1.146,-0.71,-0.91
-0.732,-1.067,-1.017
-0.381,-1.231,-1.035
0.255,-1.231,-1.095
0.69,-1.008,-1.254
1.063,-0.689,-1.444
1.176,-0.042,-1.035
1.117,0.366,-1.022
0.808,0.866,-1.073
0.448,1.13,-1.073
0,1.273,-1.022
-0.594,1.084,-0.892
-0.992,0.857,-1.004
-1.293,0.336,-0.953
-1.314,-0.248,-1.013
-1.188,-0.677,-0.845
-0.753,-1.118,-0.996
-0.268,-1.24,-1.073
0.192,-1.223,-1.082
0.72,-1.017,-1.246
1.071,-0.655,-1.427
1.117,-0.038,-0.97
1.063,0.529,-1.022
0.837,0.782,-1.078
0.46,1.143,-1.065
-0.092,1.252,-1.134
-0.557,1.076,-0.953
-0.946,0.895,-0.996
-1.234,0.353,-0.922
-1.36,-0.139,-0.991
-1.167,-0.706,-1.035
-0.82,-1.046,-1
-0.314,-1.24,-1.043
0.218,-1.206,-1.073
0.678,-1.076,-1.267
1.042,-0.71,-1.453
1.163,-0.101,-1.013
1.109,0.403,-1.035
0.762,0.945,-1.086
0.389,1.189,-1.147
-0.092,1.231,-1.095
-0.536,1.05,-0.974
-0.87,0.903,-0.991
-1.226,0.403,-1.035
-1.339,-0.164,-0.987
-1.222,-0.626,-0.836
-0.858,-1.114,-1
-0.364,-1.282,-1.039
0.172,-1.269,-1.022
0.707,-1.114,-1.263
1.1,-0.685,-1.522
1.197,-0.101,-1.026
1.109,0.462,-1.013
0.782,0.87,-1.073
0.418,1.181,-1.112
-0.071,1.24,-1.108
-0.498,1.067,-0.953
-0.958,0.769,-0.823
-1.23,0.34,-0.961
-1.293,-0.122,-0.953
-1.13,-0.706,-0.974
-0.791,-1.046,-1.043
-0.364,-1.256,-1.026
0.23,-1.235,-1.134
0.678,-1.084,-1.241
1.063,-0.655,-1.422
1.205,-0.063,-1.052
1.109,0.479,-1.043
0.828,0.832,-1.095
0.448,1.105,-1.035
-0.063,1.269,-1.069
-0.586,1.055,-0.991
-0.916,0.891,-0.961
-1.239,0.374,-0.961
-1.285,-0.218,-1.035
-1.163,-0.618,-0.961
-0.741,-1.067,-0.991
-0.389,-1.164,-0.974
0.176,-1.269,-1.069
0.699,-1.038,-1.224
1.096,-0.706,-1.547
1.205,-0.13,-0.991
1.113,0.521,-1.039
0.82,0.874,-1.047
0.418,1.189,-1.103
-0.121,1.21,-1.017
-0.494,1.097,-0.974
-0.983,0.845,-0.953
-1.247,0.387,-0.991
-1.335,-0.181,-1.013
-1.13,-0.723,-0.901
-0.791,-1.004,-1.047
-0.318,-1.24,-1.043
0.205,-1.24,-1.052
0.623,-1.135,-1.241
1.092,-0.639,-1.457
1.176,-0.164,-1.013
1.117,0.492,-1.047
0.833,0.84,-1.026
0.389,1.168,-1.004
-0.1,1.24,-1.112
-0.607,1.055,-0.974
-0.933,0.891,-0.94
-1.226,0.307,-0.948
-1.322,-0.109,-0.987
-1.197,-0.685,-0.966
-0.762,-1.08,-0.957
-0.385,-1.181,-0.974
0.146,-1.256,-1.103
0.653,-1.029,-1.237
1.004,-0.756,-1.453
1.146,-0.13,-1.047
1.146,0.328,-1.056
0.849,0.861,-1.022
0.523,1.13,-1.065
-0.067,1.261,-0.944
-0.51,1.122,-0.97
-1.004,0.908,-1.004
-1.285,0.349,-0.922
-1.335,-0.231,-1.022
-1.163,-0.677,-0.961
-0.828,-1.055,-0.97
-0.343,-1.227,-0.991
0.146,-1.252,-1.052
0.632,-1.114,-1.25
1.08,-0.74,-1.448
1.163,-0.206,-1.039
1.117,0.412,-1.073
0.854,0.824,-1.099
0.498,1.151,-1.069
-0.038,1.269,-1.065
-0.502,1.135,-0.914
-0.971,0.95,-1.004
-1.28,0.382,-0.961
-1.385,-0.13,-1.013
-1.176,-0.706,-0.953
-0.799,-1.067,-0.953
-0.335,-1.252,-1.082
0.222,-1.193,-1.065
0.644,-1.088,-1.259
1.042,-0.71,-1.474
1.176,-0.084,-1.065
1.109,0.408,-1.043
0.858,0.807,-1.056
0.439,1.122,-1.017
0.021,1.265,-1.181
-0.548,1.109,-0.914
-0.954,0.933,-1
-1.305,0.366,-0.914
-1.389,-0.176,-1.004
-1.264,-0.613,-0.966
-0.828,-1.088,-1.004
-0.343,-1.223,-0.991
0.155,-1.261,-1.078
0.732,-1.046,-1.272
1.063,-0.735,-1.522
1.213,-0.206,-0.996
1.117,0.45,-1.047
0.828,0.861,-1.103
0.36,1.21,-1.103
-0.092,1.189,-1.078
-0.51,1.105,-0.974
-0.946,0.87,-0.974
-1.188,0.408,-1.009
-1.352,-0.139,-0.97
-1.218,-0.647,-0.849
-0.887,-1.05,-0.961
-0.385,-1.282,-1.043
0.188,-1.223,-1.095
0.674,-1.092,-1.263
1.071,-0.647,-1.504
1.188,-0.139,-1.065
1.134,0.429,-1.043
0.795,0.87,-1.047
0.469,1.122,-1.073
-0.042,1.227,-1.013
-0.548,1.084,-0.94
-0.987,0.857,-0.944
-1.23,0.336,-0.953
-1.322,-0.13,-0.974
-1.218,-0.639,-0.922
-0.849,-1.05,-1.009
-0.31,-1.282,-1.035
0.13,-1.282,-1.047
0.72,-1.067,-1.237
1.1,-0.689,-1.547
1.222,-0.181,-1.056
1.096,0.471,-1.043
0.858,0.803,-1.06
0.435,1.16,-1.022
-0.1,1.248,-1.052
-0.552,1.114,-1.004
-0.979,0.861,-1.004
-1.276,0.403,-0.944
-1.31,-0.235,-1.026
-1.146,-0.689,-0.802
-0.791,-1.08,-1.022
-0.314,-1.252,-1.009
0.222,-1.273,-1.142
0.711,-1.097,-1.233
1.138,-0.601,-1.353
1.188,-0.067,-0.991
1.134,0.5,-1.004
0.778,0.958,-1.086
0.393,1.21,-1.194
-0.138,1.282,-1.082
-0.674,1.088,-0.927
-1.038,0.777,-1.013
-1.301,0.273,-0.944
-1.41,-0.172,-0.974
-1.176,-0.786,-1.086
-0.674,-1.231,-1.043
-0.234,-1.315,-0.974
0.435,-1.277,-1.181
0.808,-0.941,-0.978
1.176,-0.378,-0.849
1.352,0.176,-1.129
1.222,0.681,-1.181
0.703,1.269,-1.142
0.063,1.441,-1.073
-0.49,1.357,-1.073
-1.08,1.101,-1.194
-1.41,0.538,-1.017
-1.511,-0.206,-1.022
-1.268,-0.777,-0.802
-0.841,-1.244,-1.065
-0.351,-1.357,-0.974
0.322,-1.357,-1.164
0.883,-1.025,-1.095
1.264,-0.5,-0.914
1.381,0.126,-1.065
1.184,0.769,-1.125
0.82,1.24,-1.134
0.176,1.525,-1.112
-0.557,1.45,-1.078
-1.142,1.202,-1.103
-1.548,0.42,-0.94
-1.569,-0.282,-0.987
-1.28,-0.983,-1.052
-0.858,-1.324,-1.022
-0.146,-1.593,-1.026
0.632,-1.391,-1.082
1.092,-0.899,-0.927
1.418,-0.218,-1.164
1.439,0.382,-1.181
1.126,1.055,-1.06
0.582,1.454,-1.047
-0.205,1.63,-0.991
-0.975,1.269,-0.901
-1.435,0.794,-0.957
-1.711,0.092,-0.991
-1.565,-0.689,-0.97
-1.1,-1.34,-0.974
-0.351,-1.605,-1.022
0.372,-1.593,-1.082
1.071,-1.135,-1.082
1.494,-0.382,-1.004
1.603,0.324,-1.086
1.188,1.122,-1.138
0.653,1.584,-1.125
-0.234,1.723,-1.125
-0.9,1.374,-0.862
-1.594,0.769,-0.866
-1.812,0.046,-0.957
-1.661,-0.824,-0.845
-1.034,-1.479,-1.017
-0.285,-1.727,-0.983
0.565,-1.677,-1.138
1.23,-1.114,-0.961
1.711,-0.286,-1.19
1.674,0.479,-1.039
1.038,1.408,-0.927
0.402,1.727,-1.164
-0.498,1.786,-1.181
-1.209,1.437,-1.211
-1.829,0.66,-0.974
-1.958,-0.307,-0.944
-1.54,-1.223,-1.112
-0.858,-1.727,-0.953
0.205,-1.874,-1.125
1.029,-1.429,-0.983
1.603,-0.794,-1.129
1.866,0.286,-1.306
1.531,1.097,-1.194
0.703,1.79,-1.073
-0.305,1.895,-1.103
-1.054,1.504,-0.884
-1.795,0.811,-0.901
-2.034,-0.197,-0.987
-1.695,-1.118,-1.043
-1.034,-1.752,-0.991
0.05,-1.975,-1.039
1.034,-1.513,-0.953
1.762,-0.861,-1.086
1.983,0.143,-1.254
1.494,1.282,-1.216
0.812,1.807,-1.112
-0.305,2.021,-1.004
-1.247,1.609,-0.97
-1.958,0.79,-1.004
-2.1,-0.265,-1.022
-1.762,-1.361,-0.884
-0.858,-1.92,-0.983
0.213,-2.072,-0.987
1.326,-1.45,-1.22
1.946,-0.689,-1.043
2.008,0.592,-1.302
1.473,1.567,-1.194
0.402,2.08,-1.035
-0.732,2.017,-0.875
-1.623,1.504,-0.892
-2.193,0.324,-0.974
-2.063,-0.878,-0.901
-1.46,-1.727,-0.97
-0.205,-2.16,-1.116
0.824,-1.983,-1.082
1.778,-1.24,-1.375
2.105,-0.092,-0.914
1.808,1.252,-1.013
0.933,2.034,-1.211
-0.343,2.214,-1.069
-1.398,1.815,-1.082
-2.201,0.748,-0.974
-2.314,-0.508,-0.961
-1.707,-1.622,-0.918
-0.628,-2.235,-1.056
0.661,-2.088,-1.073
1.598,-1.45,-1.125
2.339,-0.218,-1.362
2.034,1.055,-1.073
1.155,2,-0.914
-0.021,2.361,-1.004
-1.318,1.866,-0.853
-2.243,0.958,-0.853
-2.402,-0.445,-0.966
-1.887,-1.563,-0.944
-0.653,-2.324,-1.082
0.632,-2.198,-1.004
1.77,-1.479,-1.052
2.402,-0.256,-1.375
2.021,1.21,-1.103
1.117,2.126,-0.978
-0.247,2.42,-0.97
-1.565,1.992,-1.056
-2.414,0.773,-1.047
-2.49,-0.685,-0.901
-1.615,-1.937,-0.961
-0.406,-2.441,-1.004
1.13,-2.235,-1.254
2.1,-1.202,-1.504
2.314,0.294,-0.991
1.791,1.74,-1.047
0.837,2.387,-1.194
-0.774,2.324,-0.741
-1.975,1.777,-0.901
-2.632,0.147,-0.944
-2.389,-1.303,-0.875
-1.218,-2.37,-1.047
0.167,-2.559,-1.013
1.674,-1.66,-1.073
2.465,-0.504,-1.233
2.41,1.046,-1.349
1.36,2.231,-1.013
-0.243,2.597,-1.177
-1.603,2.051,-1.013
-2.49,0.861,-0.978
-2.67,-0.803,-0.974
-1.803,-2.08,-1.004
-0.226,-2.668,-0.991
1.36,-2.294,-1.228
2.431,-1.017,-0.922
2.594,0.58,-1.022
1.732,2.088,-1.177
0.255,2.761,-0.953
-1.423,2.273,-0.931
-2.481,1.24,-1.026
-2.787,-0.403,-0.884
-2.038,-2.055,-0.892
-0.644,-2.752,-0.948
1.305,-2.563,-1.254
2.527,-1.366,-1.504
2.703,0.634,-0.987
1.933,2.109,-1.017
0.305,2.811,-0.866
-1.448,2.416,-0.901
-2.649,1.097,-0.759
-2.791,-0.693,-0.901
-1.979,-2.004,-0.927
-0.41,-2.731,-1.095
1.218,-2.542,-1.224
2.519,-1.231,-1.397
2.728,0.538,-1.004
1.866,2.063,-0.987
0.192,2.828,-0.944
-1.385,2.34,-0.927
-2.624,1.177,-0.823
-2.845,-0.504,-0.927
-1.916,-2.088,-0.944
-0.527,-2.664,-0.892
1.352,-2.496,-1.453
2.456,-1.319,-1.138
2.736,0.546,-0.983
1.837,2.168,-1.103
0.314,2.857,-1.065
-1.464,2.37,-0.797
-2.657,1.114,-0.806
-2.816,-0.63,-0.897
-2.067,-2.017,-0.961
-0.473,-2.731,-0.974
1.402,-2.408,-1.254
2.439,-1.294,-1.241
2.661,0.567,-0.944
1.866,2.08,-1.065
0.314,2.836,-0.953
-1.414,2.416,-0.961
-2.636,1.164,-0.849
-2.9,-0.513,-0.892
-2.008,-2.021,-0.914
-0.385,-2.777,-1.004
1.31,-2.471,-1.233
2.49,-1.252,-1.125
2.619,0.592,-0.931
1.875,2.08,-1.103
0.381,2.828,-0.978
-1.469,2.361,-0.922
-2.615,1.198,-0.802
-2.858,-0.567,-0.918
-2.042,-2.097,-0.892
-0.372,-2.773,-1.047
1.335,-2.471,-1.203
2.498,-1.303,-1.194
2.707,0.567,-0.974
1.837,2.055,-1
0.113,2.819,-0.987
-1.418,2.399,-0.991
-2.628,1.181,-0.845
-2.904,-0.55,-0.914
-1.992,-2.114,-0.914
-0.364,-2.794,-1.043
1.36,-2.471,-1.276
2.557,-1.185,-1.043
2.678,0.597,-0.97
1.72,2.147,-1.073
0.322,2.828,-1.134
-1.343,2.307,-0.754
-2.615,1.067,-0.703
-2.803,-0.529,-0.927
-2.075,-2.051,-0.922
-0.469,-2.773,-1.082
1.352,-2.399,-1.172
2.481,-1.298,-1.306
2.632,0.597,-0.966
1.866,2.08,-1.065
0.297,2.811,-1.022
-1.343,2.336,-0.875
-2.536,1.223,-0.793
-2.812,-0.462,-0.978
-2.126,-1.903,-0.892
-0.54,-2.756,-1.065
1.109,-2.542,-1.142
2.406,-1.332,-1.608
2.661,0.492,-1.004
1.904,2.051,-0.996
0.46,2.777,-1.004
-1.259,2.382,-0.914
-2.548,1.168,-0.875
-2.845,-0.366,-0.875
-2.176,-1.937,-0.884
-0.615,-2.761,-1.004
1.117,-2.441,-1.056
2.352,-1.471,-1.491
2.682,0.458,-1.047
1.962,2,-1.009
0.402,2.794,-1.181
-1.239,2.34,-0.823
-2.477,1.282,-0.772
-2.854,-0.471,-0.892
-2.167,-1.933,-0.892
-0.569,-2.693,-0.922
1.063,-2.471,-1.224
2.314,-1.441,-1.681
2.69,0.403,-1.017
2.05,1.937,-0.978
0.506,2.782,-0.922
-1.293,2.475,-0.914
-2.498,1.311,-0.94
-2.929,-0.319,-0.823
-2.109,-1.983,-0.858
-0.699,-2.685,-0.931
1.197,-2.458,-1.306
2.339,-1.429,-1.539
2.674,0.391,-1.043
2.034,1.971,-0.974
0.418,2.782,-0.948
-1.314,2.517,-0.987
-2.46,1.433,-0.914
-2.895,-0.462,-0.892
-2.13,-2,-0.875
-0.577,-2.735,-1.013
1.184,-2.441,-1.216
2.352,-1.399,-1.681
2.653,0.471,-1.047
2.021,1.903,-0.931
0.448,2.803,-1.078
-1.159,2.492,-0.905
-2.569,1.298,-0.754
-2.979,-0.395,-0.935
-2.209,-2.021,-0.935
-0.519,-2.828,-1.16
1.138,-2.424,-1.013
2.439,-1.366,-1.526
2.674,0.458,-0.991
1.875,2,-0.944
0.398,2.714,-1.017
-1.247,2.37,-0.987
-2.498,1.328,-0.862
-2.895,-0.374,-0.828
-2.159,-2.013,-0.884
-0.653,-2.693,-0.875
1.222,-2.479,-1.319
2.381,-1.424,-1.513
2.69,0.529,-1.026
2.034,1.962,-0.991
0.431,2.735,-0.845
-1.314,2.441,-0.961
-2.477,1.298,-0.884
-2.854,-0.403,-0.815
-2.088,-1.962,-0.862
-0.632,-2.723,-0.845
1.222,-2.538,-1.323
2.406,-1.361,-1.625
2.678,0.416,-0.957
1.933,2.021,-0.922
0.372,2.828,-1.022
-1.247,2.361,-0.944
-2.548,1.24,-0.785
-2.824,-0.487,-0.961
-2.113,-1.962,-0.901
-0.665,-2.761,-1.052
1.188,-2.445,-1.172
2.406,-1.429,-1.634
2.674,0.508,-1.035
1.962,2.013,-0.957
0.427,2.782,-1.043
-1.255,2.416,-0.888
-2.54,1.269,-0.815
-2.883,-0.403,-0.901
-2.209,-1.899,-0.944
-0.498,-2.782,-1.069
1.08,-2.5,-1.035
2.406,-1.34,-1.513
2.711,0.466,-1.022
1.95,2.042,-1.022
0.406,2.84,-1.047
-1.276,2.391,-0.888
-2.586,1.223,-0.832
-2.895,-0.441,-0.879
-2.08,-1.996,-0.853
-0.615,-2.672,-0.832
1.213,-2.475,-1.362
2.427,-1.408,-1.422
2.682,0.487,-0.987
1.946,2.076,-1.043
0.448,2.773,-0.935
-1.389,2.399,-0.922
-2.473,1.282,-0.927
-2.866,-0.45,-0.849
-2.088,-1.962,-0.797
-0.607,-2.681,-0.97
1.276,-2.408,-1.293
2.339,-1.395,-1.612
2.644,0.429,-1.009
2.021,1.933,-0.931
0.385,2.811,-1.022
-1.205,2.471,-0.961
-2.511,1.298,-0.819
-2.908,-0.445,-0.97
-2.142,-1.996,-0.884
-0.561,-2.803,-1.151
1.13,-2.441,-1.103
2.368,-1.387,-1.621
2.64,0.42,-1.004
1.983,1.971,-0.961
0.527,2.79,-1.052
-1.276,2.387,-0.897
-2.527,1.261,-0.823
-2.87,-0.42,-0.858
-2.197,-1.975,-0.935
-0.561,-2.752,-1
1.13,-2.395,-1.06
2.293,-1.403,-1.608
2.594,0.45,-0.991
1.95,1.95,-0.974
0.565,2.761,-1.224
-1.113,2.454,-0.875
-2.49,1.328,-0.944
-2.916,-0.286,-0.853
-2.213,-1.933,-0.884
-0.661,-2.719,-0.836
1.096,-2.504,-1.228
2.36,-1.412,-1.69
2.674,0.324,-1.013
2.021,1.924,-0.948
0.527,2.71,-0.914
-1.268,2.445,-1.013
-2.385,1.387,-1.047
-2.841,-0.286,-0.772
-2.13,-1.933,-0.884
-0.728,-2.66,-0.914
1.1,-2.45,-1.203
2.255,-1.584,-1.582
2.707,0.336,-1.073
2.109,1.853,-0.983
0.628,2.714,-1.013
-1.146,2.538,-0.853
-2.41,1.416,-0.862
-2.816,-0.319,-0.897
-2.251,-1.832,-0.935
-0.778,-2.714,-0.957
0.895,-2.546,-1.125
2.36,-1.584,-1.547
2.829,0.176,-1.125
2.117,1.828,-0.944
0.54,2.756,-1.043
-1.105,2.576,-0.953
-2.414,1.487,-0.987
-2.841,-0.189,-0.892
-2.172,-1.882,-0.948
-0.912,-2.622,-0.862
1.021,-2.542,-1.224
2.314,-1.71,-1.565
2.783,0.206,-1.069
2.071,1.941,-0.983
0.644,2.769,-1.168
-1.146,2.53,-0.789
-2.423,1.504,-0.897
-2.866,-0.319,-0.927
-2.268,-1.891,-0.892
-0.782,-2.727,-1.065
1.042,-2.488,-1.108
2.339,-1.643,-1.595
2.778,0.324,-1.103
2.134,1.861,-0.966
0.582,2.752,-0.97
-1.188,2.576,-0.884
-2.444,1.416,-0.97
-2.862,-0.252,-0.828
-2.167,-1.912,-0.927
-0.699,-2.727,-0.905
1.05,-2.488,-1.116
2.314,-1.45,-1.806
2.674,0.244,-1.013
2.109,1.866,-0.931
0.548,2.752,-0.987
-1.197,2.567,-0.914
-2.435,1.513,-0.884
-2.833,-0.336,-0.91
-2.205,-1.966,-0.944
-0.762,-2.727,-0.983
1.109,-2.462,-1.172
2.306,-1.475,-1.724
2.711,0.374,-1.116
2.109,1.807,-0.914
0.519,2.761,-1.043
-1.1,2.605,-0.922
-2.49,1.445,-0.836
-2.895,-0.315,-0.91
-2.205,-1.933,-0.922
-0.716,-2.748,-0.996
1.054,-2.462,-1.134
2.314,-1.412,-1.75
2.682,0.324,-1.065
1.925,2,-0.978
0.64,2.773,-1.22
-1.13,2.429,-0.802
-2.473,1.349,-0.927
-2.887,-0.311,-0.901
-2.234,-1.933,-0.884
-0.77,-2.723,-0.978
1.138,-2.458,-1.172
2.293,-1.525,-1.711
2.703,0.399,-1.073
2.067,1.912,-0.944
0.498,2.727,-0.957
-1.259,2.53,-0.983
-2.389,1.416,-1.052
-2.921,-0.324,-0.763
-2.205,-1.912,-0.845
-0.665,-2.744,-0.966
1.063,-2.53,-1.19
2.352,-1.408,-1.75
2.711,0.353,-1.047
2.042,1.912,-0.931
0.439,2.794,-0.978
-1.239,2.471,-0.922
-2.418,1.307,-0.875
-2.77,-0.336,-0.94
-2.109,-1.899,-0.961
-0.799,-2.714,-0.991
1.059,-2.488,-1.241
2.322,-1.496,-1.789
2.724,0.235,-1.073
2.046,1.899,-0.931
0.519,2.761,-1.116
-1.146,2.53,-0.914
-2.418,1.462,-0.927
-2.875,-0.269,-0.931
-2.306,-1.807,-0.922
-0.711,-2.719,-1.069
0.921,-2.479,-0.991
2.381,-1.622,-1.522
2.72,0.218,-1.082
2.013,1.874,-0.961
0.632,2.752,-1.237
-1.05,2.504,-0.845
-2.406,1.462,-0.914
-2.883,-0.101,-0.892
-2.285,-1.836,-0.892
-0.904,-2.714,-1.125
0.975,-2.471,-1.035
2.314,-1.786,-1.565
2.824,0.155,-1.181
2.205,1.828,-0.974
0.69,2.731,-1.043
-1.121,2.614,-0.862
-2.381,1.63,-0.961
-2.862,-0.227,-0.914
-2.255,-1.853,-0.944
-0.753,-2.672,-0.918
0.904,-2.559,-1.073
2.301,-1.698,-1.427
2.778,0.189,-1.108
2.159,1.74,-0.987
0.607,2.723,-1.043
-0.904,2.58,-0.802
-2.444,1.504,-0.819
-2.916,-0.101,-0.94
-2.343,-1.723,-0.927
-0.82,-2.685,-1.065
0.799,-2.488,-0.91
2.322,-1.752,-1.289
2.791,-0.013,-1.241
2.176,1.727,-1.004
0.858,2.651,-1.095
-0.975,2.584,-0.823
-2.326,1.727,-1.047
-2.9,-0.071,-0.892
-2.268,-1.853,-0.953
-0.983,-2.551,-0.871
0.887,-2.614,-1.241
2.264,-1.769,-1.164
2.837,0.13,-1.267
2.205,1.769,-1.095
0.82,2.672,-0.987
-0.929,2.664,-0.681
-2.347,1.714,-0.91
-2.875,-0.168,-0.97
-2.276,-1.815,-0.97
-0.992,-2.706,-0.944
0.946,-2.63,-1.19
2.398,-1.71,-1.578
2.837,0.105,-1.155
2.13,1.845,-0.944
0.632,2.731,-1.112
-1.084,2.584,-0.983
-2.276,1.651,-1.151
-2.858,-0.063,-0.853
-2.259,-1.895,-0.935
-0.946,-2.693,-1.013
0.916,-2.559,-1.009
2.352,-1.748,-1.483
2.808,0.147,-1.207
2.188,1.798,-1.017
0.749,2.71,-1.086
-1.063,2.597,-0.733
-2.418,1.475,-0.922
-2.933,-0.189,-0.897
-2.364,-1.756,-0.922
-0.824,-2.719,-1.043
0.782,-2.563,-0.948
2.389,-1.727,-1.345
2.866,0.092,-1.211
2.159,1.79,-1.026
0.661,2.744,-1.095
-1.008,2.605,-0.862
-2.381,1.584,-1.004
-2.883,-0.092,-0.918
-2.188,-1.836,-0.953
-0.979,-2.584,-0.772
0.925,-2.614,-1.297
2.343,-1.786,-1.427
2.808,0.197,-1.164
2.13,1.874,-1.004
0.732,2.723,-1.125
-1.075,2.584,-0.853
-2.343,1.639,-0.935
-2.866,-0.21,-0.927
-2.335,-1.782,-0.953
-0.916,-2.723,-1.065
1,-2.542,-1.035
2.314,-1.702,-1.612
2.837,0.176,-1.129
2.184,1.798,-0.961
0.565,2.79,-1.039
-1.08,2.651,-0.901
-2.41,1.538,-0.957
-2.875,-0.189,-0.888
-2.218,-1.828,-0.953
-0.753,-2.698,-0.922
0.904,-2.509,-1.065
2.36,-1.752,-1.535
2.757,0.113,-1.095
2.159,1.811,-0.961
0.699,2.723,-1.086
-1.08,2.584,-0.853
-2.402,1.588,-0.914
-2.87,-0.181,-0.901
-2.255,-1.836,-0.953
-0.887,-2.639,-0.944
0.946,-2.521,-1.095
2.293,-1.681,-1.323
2.816,0.113,-1.198
2.205,1.689,-1.004
0.728,2.664,-0.991
-0.983,2.651,-0.858
-2.343,1.572,-1.065
-2.912,-0.084,-0.849
-2.23,-1.777,-0.953
-0.958,-2.563,-0.772
0.82,-2.609,-1.211
2.314,-1.761,-1.203
2.816,-0.004,-1.168
2.218,1.714,-1.013
0.837,2.635,-0.961
-0.962,2.656,-0.772
-2.306,1.786,-0.866
-2.858,-0.147,-0.953
-2.293,-1.853,-0.983
-1.042,-2.685,-0.991
0.962,-2.58,-1.211
2.276,-1.807,-1.431
2.837,0.122,-1.272
2.147,1.798,-1.022
0.64,2.714,-1.194
-0.9,2.559,-0.991
-2.247,1.727,-0.91
-2.937,-0.105,-1.004
-2.356,-1.719,-0.978
-0.954,-2.719,-1.078
0.749,-2.609,-0.987
2.285,-1.651,-1.272
2.824,0.013,-1.315
2.176,1.769,-1.065
0.828,2.723,-1.138
-0.929,2.53,-0.836
-2.36,1.517,-0.957
-2.883,0.034,-0.901
-2.398,-1.719,-0.892
-0.958,-2.664,-0.931
0.799,-2.475,-0.914
2.205,-1.836,-1.125
2.791,-0.046,-1.332
2.176,1.756,-1.125
0.808,2.693,-1.228
-0.875,2.597,-0.957
-2.276,1.748,-0.875
-2.946,-0.092,-0.935
-2.36,-1.677,-0.957
-1.013,-2.609,-0.966
0.69,-2.664,-1.078
2.147,-1.656,-1.125
2.837,0.017,-1.431
2.276,1.677,-1.147
0.875,2.672,-0.935
-0.904,2.664,-0.785
-2.293,1.668,-0.987
-2.946,0.038,-0.901
-2.36,-1.71,-0.978
-1.063,-2.622,-1.026
0.732,-2.551,-1.022
2.13,-1.668,-1.25
2.795,-0.08,-1.345
2.285,1.639,-1.047
0.828,2.689,-1.052
-0.879,2.685,-1.043
-2.218,1.853,-0.888
-2.929,-0.055,-0.91
-2.389,-1.727,-0.935
-1.038,-2.622,-1.004
0.753,-2.614,-1.125
2.13,-1.685,-1.164
2.824,-0.021,-1.401
2.264,1.651,-1.116
0.808,2.735,-1.134
-0.82,2.635,-0.927
-2.352,1.651,-0.922
-2.983,0.008,-0.884
-2.41,-1.719,-0.961
-0.992,-2.664,-1.052
0.77,-2.572,-1.004
