------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v2.5.0 date format M/d/yyyy at 40 Hz  Filter Normal -----------
Serial Number: CLE2B20130009
Start Time 11:27:00
Start Date 6/14/2018
Epoch Period (hh:mm:ss) 00:00:00
Download Time 15:16:42
Download Date 6/14/2018
Current Memory Address: 0
Current Battery Voltage: 4.21     Mode = 12
--------------------------------------------------
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
6/14/2018 12:08:46.375,-0.003,-0.056,-0.982
6/14/2018 12:08:46.400,-0.003,-0.056,-0.982
6/14/2018 12:08:46.425,-0.003,-0.053,-0.988
6/14/2018 12:08:46.450,-0.003,-0.053,-0.982
6/14/2018 12:08:46.475,-0.003,-0.053,-0.979
6/14/2018 12:08:46.500,-0.009,-0.053,-0.982
6/14/2018 12:08:46.525,-0.003,-0.053,-0.982
6/14/2018 12:08:46.550,-0.003,-0.056,-0.988
6/14/2018 12:08:46.575,-0.009,-0.056,-0.982
6/14/2018 12:08:46.600,-0.003,-0.053,-0.988
6/14/2018 12:08:46.625,-0.009,-0.053,-0.988
6/14/2018 12:08:46.650,-0.009,-0.053,-0.982
6/14/2018 12:08:46.675,-0.003,-0.047,-0.982
6/14/2018 12:08:46.700,-0.003,-0.053,-0.988
6/14/2018 12:08:46.725,-0.009,-0.053,-0.982
6/14/2018 12:08:46.750,-0.009,-0.053,-0.982
6/14/2018 12:08:46.775,-0.009,-0.053,-0.977
6/14/2018 12:08:46.800,-0.003,-0.053,-0.988
6/14/2018 12:08:46.825,-0.009,-0.053,-0.988
6/14/2018 12:08:46.850,-0.003,-0.056,-0.988
6/14/2018 12:08:46.875,-0.003,-0.053,-0.991
6/14/2018 12:08:46.900,0,-0.056,-0.982
6/14/2018 12:08:46.925,-0.003,-0.053,-0.982
6/14/2018 12:08:46.950,0,-0.053,-0.982
6/14/2018 12:08:46.975,-0.003,-0.053,-0.988
6/14/2018 12:08:47.000,-0.009,-0.053,-0.982
6/14/2018 12:08:47.025,0,-0.047,-0.988
6/14/2018 12:08:47.050,-0.009,-0.056,-0.982
6/14/2018 12:08:47.075,-0.003,-0.053,-0.988
6/14/2018 12:08:47.100,-0.003,-0.053,-0.982
6/14/2018 12:08:47.125,-0.003,-0.056,-0.982
6/14/2018 12:08:47.150,-0.003,-0.053,-0.982
6/14/2018 12:08:47.175,-0.003,-0.053,-0.988
6/14/2018 12:08:47.200,-0.003,-0.053,-0.982
6/14/2018 12:08:47.225,0,-0.053,-0.988
6/14/2018 12:08:47.250,-0.009,-0.053,-0.979
6/14/2018 12:08:47.275,-0.003,-0.056,-0.988
6/14/2018 12:08:47.300,-0.003,-0.056,-0.988
6/14/2018 12:08:47.325,-0.003,-0.047,-0.988
6/14/2018 12:08:47.350,-0.009,-0.053,-0.988
6/14/2018 12:08:47.375,-0.003,-0.053,-0.988
6/14/2018 12:08:47.400,-0.009,-0.053,-0.982
6/14/2018 12:08:47.425,-0.009,-0.047,-0.988
6/14/2018 12:08:47.450,-0.003,-0.053,-0.982
6/14/2018 12:08:47.475,-0.003,-0.053,-0.982
6/14/2018 12:08:47.500,-0.003,-0.053,-0.982
6/14/2018 12:08:47.525,-0.009,-0.047,-0.982
6/14/2018 12:08:47.550,0,-0.056,-0.988
6/14/2018 12:08:47.575,-0.003,-0.047,-0.982
6/14/2018 12:08:47.600,-0.003,-0.047,-0.982
6/14/2018 12:08:47.625,-0.003,-0.056,-0.988
6/14/2018 12:08:47.650,-0.003,-0.053,-0.988
6/14/2018 12:08:47.675,-0.003,-0.053,-0.988
6/14/2018 12:08:47.700,-0.003,-0.047,-0.982
6/14/2018 12:08:47.725,-0.003,-0.056,-0.982
6/14/2018 12:08:47.750,-0.009,-0.053,-0.988
6/14/2018 12:08:47.775,-0.003,-0.053,-0.988
6/14/2018 12:08:47.800,-0.003,-0.047,-0.988
6/14/2018 12:08:47.825,-0.003,-0.056,-0.988
6/14/2018 12:08:47.850,-0.003,-0.053,-0.988
6/14/2018 12:08:47.875,-0.003,-0.053,-0.988
6/14/2018 12:08:47.900,-0.003,-0.056,-0.991
6/14/2018 12:08:47.925,-0.009,-0.056,-0.988
6/14/2018 12:08:47.950,-0.009,-0.056,-0.988
6/14/2018 12:08:47.975,-0.009,-0.053,-0.988
6/14/2018 12:08:48.000,-0.009,-0.047,-0.982
6/14/2018 12:08:48.025,-0.009,-0.056,-0.982
6/14/2018 12:08:48.050,-0.003,-0.056,-0.988
6/14/2018 12:08:48.075,-0.009,-0.053,-0.988
6/14/2018 12:08:48.100,-0.003,-0.053,-0.982
6/14/2018 12:08:48.125,-0.003,-0.053,-0.988
6/14/2018 12:08:48.150,-0.012,-0.047,-0.982
6/14/2018 12:08:48.175,-0.003,-0.053,-0.988
6/14/2018 12:08:48.200,-0.003,-0.053,-0.988
6/14/2018 12:08:48.225,-0.009,-0.056,-0.988
6/14/2018 12:08:48.250,-0.003,-0.053,-0.988
6/14/2018 12:08:48.275,-0.003,-0.056,-0.982
6/14/2018 12:08:48.300,-0.003,-0.053,-0.988
6/14/2018 12:08:48.325,-0.009,-0.053,-0.988
6/14/2018 12:08:48.350,-0.009,-0.053,-0.982
6/14/2018 12:08:48.375,-0.003,-0.053,-0.988
6/14/2018 12:08:48.400,-0.003,-0.053,-0.982
6/14/2018 12:08:48.425,-0.009,-0.053,-0.982
6/14/2018 12:08:48.450,-0.009,-0.056,-0.979
6/14/2018 12:08:48.475,-0.003,-0.056,-0.982
6/14/2018 12:08:48.500,-0.003,-0.053,-0.982
6/14/2018 12:08:48.525,-0.003,-0.053,-0.982
6/14/2018 12:08:48.550,-0.009,-0.056,-0.982
6/14/2018 12:08:48.575,-0.003,-0.047,-0.988
6/14/2018 12:08:48.600,-0.003,-0.053,-0.982
6/14/2018 12:08:48.625,-0.009,-0.047,-0.988
6/14/2018 12:08:48.650,-0.003,-0.047,-0.988
6/14/2018 12:08:48.675,-0.003,-0.053,-0.988
6/14/2018 12:08:48.700,-0.003,-0.053,-0.982
6/14/2018 12:08:48.725,-0.009,-0.047,-0.982
6/14/2018 12:08:48.750,-0.003,-0.053,-0.982
6/14/2018 12:08:48.775,-0.009,-0.053,-0.982
6/14/2018 12:08:48.800,-0.009,-0.053,-0.982
6/14/2018 12:08:48.825,-0.003,-0.053,-0.982
6/14/2018 12:08:48.850,-0.003,-0.053,-0.982
6/14/2018 12:08:48.875,-0.003,-0.053,-0.988
6/14/2018 12:08:48.900,-0.009,-0.047,-0.982
6/14/2018 12:08:48.925,-0.009,-0.047,-0.988
6/14/2018 12:08:48.950,-0.009,-0.053,-0.982
6/14/2018 12:08:48.975,-0.003,-0.053,-0.988
6/14/2018 12:08:49.000,-0.003,-0.053,-0.988
6/14/2018 12:08:49.025,-0.009,-0.056,-0.991
6/14/2018 12:08:49.050,-0.003,-0.059,-0.991
6/14/2018 12:08:49.075,-0.009,-0.056,-0.982
6/14/2018 12:08:49.100,-0.003,-0.053,-0.982
6/14/2018 12:08:49.125,-0.012,-0.053,-0.982
6/14/2018 12:08:49.150,-0.003,-0.056,-0.991
6/14/2018 12:08:49.175,-0.003,-0.056,-0.988
6/14/2018 12:08:49.200,-0.009,-0.053,-0.979
6/14/2018 12:08:49.225,-0.003,-0.053,-0.991
6/14/2018 12:08:49.250,-0.009,-0.053,-0.988
6/14/2018 12:08:49.275,-0.009,-0.067,-0.991
6/14/2018 12:08:49.300,-0.003,-0.053,-0.982
6/14/2018 12:08:49.325,-0.003,-0.044,-0.979
6/14/2018 12:08:49.350,0.012,-0.067,-1.009
6/14/2018 12:08:49.375,-0.015,-0.056,-0.974
6/14/2018 12:08:49.400,-0.003,-0.053,-0.974
6/14/2018 12:08:49.425,0,-0.059,-0.997
6/14/2018 12:08:49.450,0,-0.053,-0.994
6/14/2018 12:08:49.475,-0.009,-0.053,-0.982
6/14/2018 12:08:49.500,0,-0.053,-0.988
6/14/2018 12:08:49.525,0.003,-0.056,-0.988
6/14/2018 12:08:49.550,0.012,-0.053,-0.988
6/14/2018 12:08:49.575,0.009,-0.056,-0.988
6/14/2018 12:08:49.600,0.023,-0.053,-0.991
6/14/2018 12:08:49.625,0.018,-0.047,-0.988
6/14/2018 12:08:49.650,0.012,-0.047,-0.994
6/14/2018 12:08:49.675,-0.015,-0.059,-0.982
6/14/2018 12:08:49.700,0.012,-0.029,-0.994
6/14/2018 12:08:49.725,0.015,-0.041,-0.977
6/14/2018 12:08:49.750,-0.009,-0.053,-0.982
6/14/2018 12:08:49.775,-0.009,-0.041,-0.982
6/14/2018 12:08:49.800,0.009,-0.056,-0.977
6/14/2018 12:08:49.825,0.038,-0.056,-1.003
6/14/2018 12:08:49.850,0.053,-0.044,-1.009
6/14/2018 12:08:49.875,0.062,-0.059,-0.982
6/14/2018 12:08:49.900,0.144,-0.053,-0.994
6/14/2018 12:08:49.925,0.229,0.067,-1.208
6/14/2018 12:08:49.950,0.029,-0.132,-0.88
6/14/2018 12:08:49.975,-0.15,0.067,-1.302
6/14/2018 12:08:50.000,-0.334,-0.085,-0.496
6/14/2018 12:08:50.025,-0.144,-0.158,-1.059
6/14/2018 12:08:50.050,-0.097,-0.023,-1.003
6/14/2018 12:08:50.075,0.026,-0.044,-0.965
6/14/2018 12:08:50.100,0.003,-0.085,-1.009
6/14/2018 12:08:50.125,-0.003,-0.076,-1.006
6/14/2018 12:08:50.150,-0.023,-0.085,-0.974
6/14/2018 12:08:50.175,-0.018,-0.088,-0.979
6/14/2018 12:08:50.200,-0.009,-0.082,-0.994
6/14/2018 12:08:50.225,-0.015,-0.07,-0.988
6/14/2018 12:08:50.250,-0.009,-0.067,-0.988
6/14/2018 12:08:50.275,-0.009,-0.059,-0.988
6/14/2018 12:08:50.300,-0.003,-0.053,-0.982
6/14/2018 12:08:50.325,0.003,-0.044,-0.988
6/14/2018 12:08:50.350,-0.003,-0.038,-0.982
6/14/2018 12:08:50.375,0,-0.032,-0.982
6/14/2018 12:08:50.400,0.003,-0.026,-0.988
6/14/2018 12:08:50.425,0.003,-0.026,-0.979
6/14/2018 12:08:50.450,-0.003,-0.044,-0.982
6/14/2018 12:08:50.475,-0.003,-0.047,-0.991
6/14/2018 12:08:50.500,0.003,-0.047,-0.994
