HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,group
2015-10-08 15:02:51,-0.438,gt
2015-10-08 15:02:51,-0.422,gt
2015-10-08 15:02:51,-0.395,gt
2015-10-08 15:02:51,-0.355,gt
2015-10-08 15:02:51,-0.32,gt
2015-10-08 15:02:51,-0.309,gt
2015-10-08 15:02:51,-0.293,gt
2015-10-08 15:02:51,-0.285,gt
2015-10-08 15:02:51,-0.297,gt
2015-10-08 15:02:51,-0.289,gt
2015-10-08 15:02:51,-0.262,gt
2015-10-08 15:02:51,-0.238,gt
2015-10-08 15:02:51,-0.215,gt
2015-10-08 15:02:51,-0.219,gt
2015-10-08 15:02:51,-0.258,gt
2015-10-08 15:02:51,-0.289,gt
2015-10-08 15:02:51,-0.285,gt
2015-10-08 15:02:51,-0.25,gt
2015-10-08 15:02:51,-0.227,gt
2015-10-08 15:02:51,-0.223,gt
2015-10-08 15:02:51,-0.219,gt
2015-10-08 15:02:51,-0.199,gt
2015-10-08 15:02:51,-0.211,gt
2015-10-08 15:02:51,-0.203,gt
2015-10-08 15:02:51,-0.188,gt
2015-10-08 15:02:51,-0.195,gt
2015-10-08 15:02:51,-0.203,gt
2015-10-08 15:02:51,-0.207,gt
2015-10-08 15:02:51,-0.211,gt
2015-10-08 15:02:51,-0.219,gt
2015-10-08 15:02:51,-0.227,gt
2015-10-08 15:02:51,-0.234,gt
2015-10-08 15:02:51,-0.234,gt
2015-10-08 15:02:51,-0.234,gt
2015-10-08 15:02:51,-0.234,gt
2015-10-08 15:02:51,-0.234,gt
2015-10-08 15:02:51,-0.238,gt
2015-10-08 15:02:51,-0.25,gt
2015-10-08 15:02:51,-0.258,gt
2015-10-08 15:02:51,-0.262,gt
2015-10-08 15:02:51,-0.266,gt
2015-10-08 15:02:51,-0.254,gt
2015-10-08 15:02:51,-0.258,gt
2015-10-08 15:02:51,-0.281,gt
2015-10-08 15:02:51,-0.324,gt
2015-10-08 15:02:52,-0.355,gt
2015-10-08 15:02:52,-0.371,gt
2015-10-08 15:02:52,-0.371,gt
2015-10-08 15:02:52,-0.375,gt
2015-10-08 15:02:52,-0.391,gt
2015-10-08 15:02:52,-0.422,gt
2015-10-08 15:02:52,-0.473,gt
2015-10-08 15:02:52,-0.523,gt
2015-10-08 15:02:52,-0.555,gt
2015-10-08 15:02:52,-0.535,gt
2015-10-08 15:02:52,-0.563,gt
2015-10-08 15:02:52,-0.57,gt
2015-10-08 15:02:52,-0.531,gt
2015-10-08 15:02:52,-0.539,gt
2015-10-08 15:02:52,-0.551,gt
2015-10-08 15:02:52,-0.605,gt
2015-10-08 15:02:52,-0.625,gt
2015-10-08 15:02:52,-0.621,gt
2015-10-08 15:02:52,-0.621,gt
2015-10-08 15:02:52,-0.633,gt
2015-10-08 15:02:52,-0.652,gt
2015-10-08 15:02:52,-0.68,gt
2015-10-08 15:02:52,-0.707,gt
2015-10-08 15:02:52,-0.695,gt
2015-10-08 15:02:52,-0.707,gt
2015-10-08 15:02:52,-0.719,gt
2015-10-08 15:02:52,-0.719,gt
2015-10-08 15:02:52,-0.707,gt
2015-10-08 15:02:52,-0.684,gt
2015-10-08 15:02:52,-0.648,gt
2015-10-08 15:02:52,-0.617,gt
2015-10-08 15:02:52,-0.598,gt
2015-10-08 15:02:52,-0.574,gt
2015-10-08 15:02:52,-0.566,gt
2015-10-08 15:02:52,-0.566,gt
2015-10-08 15:02:52,-0.563,gt
2015-10-08 15:02:52,-0.539,gt
2015-10-08 15:02:52,-0.512,gt
2015-10-08 15:02:52,-0.504,gt
2015-10-08 15:02:52,-0.492,gt
2015-10-08 15:02:52,-0.488,gt
2015-10-08 15:02:52,-0.5,gt
2015-10-08 15:02:52,-0.52,gt
2015-10-08 15:02:52,-0.539,gt
2015-10-08 15:02:52,-0.563,gt
2015-10-08 15:02:52,-0.594,gt
2015-10-08 15:02:52,-0.621,gt
2015-10-08 15:02:52,-0.652,gt
2015-10-08 15:02:52,-0.672,gt
2015-10-08 15:02:52,-0.695,gt
2015-10-08 15:02:52,-0.727,gt
2015-10-08 15:02:52,-0.754,gt
2015-10-08 15:02:52,-0.766,gt
2015-10-08 15:02:52,-0.766,gt
2015-10-08 15:02:52,-0.754,gt
2015-10-08 15:02:52,-0.734,gt
2015-10-08 15:02:52,-0.719,gt
2015-10-08 15:02:52,-0.707,gt
2015-10-08 15:02:52,-0.707,gt
2015-10-08 15:02:52,-0.699,gt
2015-10-08 15:02:52,-0.676,gt
2015-10-08 15:02:52,-0.656,gt
2015-10-08 15:02:52,-0.641,gt
2015-10-08 15:02:52,-0.625,gt
2015-10-08 15:02:52,-0.621,gt
2015-10-08 15:02:52,-0.625,gt
2015-10-08 15:02:52,-0.629,gt
2015-10-08 15:02:52,-0.633,gt
2015-10-08 15:02:52,-0.633,gt
2015-10-08 15:02:52,-0.633,gt
2015-10-08 15:02:52,-0.641,gt
2015-10-08 15:02:52,-0.656,gt
2015-10-08 15:02:52,-0.668,gt
2015-10-08 15:02:52,-0.68,gt
2015-10-08 15:02:52,-0.695,gt
2015-10-08 15:02:52,-0.699,gt
2015-10-08 15:02:52,-0.711,gt
2015-10-08 15:02:52,-0.754,gt
2015-10-08 15:02:52,-0.82,gt
2015-10-08 15:02:52,-0.898,gt
2015-10-08 15:02:53,-0.965,gt
2015-10-08 15:02:53,-1.031,gt
2015-10-08 15:02:53,-1.09,gt
2015-10-08 15:02:53,-1.129,gt
2015-10-08 15:02:53,-1.148,gt
2015-10-08 15:02:53,-1.141,gt
2015-10-08 15:02:53,-1.109,gt
2015-10-08 15:02:53,-1.066,gt
2015-10-08 15:02:53,-1.016,gt
2015-10-08 15:02:43,-0.957,extrap
2015-10-08 15:02:43,-0.888649473364245,extrap
2015-10-08 15:02:43,-0.814951992060324,extrap
2015-10-08 15:02:43,-0.753106813915217,extrap
2015-10-08 15:02:43,-0.70540391655508,extrap
2015-10-08 15:02:43,-0.660000916001259,extrap
2015-10-08 15:02:43,-0.627283344378223,extrap
2015-10-08 15:02:43,-0.588742825603696,extrap
2015-10-08 15:02:43,-0.556668010742709,extrap
2015-10-08 15:02:43,-0.540078069196934,extrap
2015-10-08 15:02:43,-0.520000691385216,extrap
2015-10-08 15:02:43,-0.482049451816514,extrap
2015-10-08 15:02:43,-0.440746228780246,extrap
2015-10-08 15:02:43,-0.418360104440374,extrap
2015-10-08 15:02:43,-0.419437091425236,extrap
2015-10-08 15:02:43,-0.426,extrap
2015-10-08 15:02:43,-0.419876222583271,extrap
2015-10-08 15:02:43,-0.418310790507351,extrap
2015-10-08 15:02:43,-0.427848039207436,extrap
2015-10-08 15:02:43,-0.444921185543264,extrap
2015-10-08 15:02:43,-0.465,extrap
2015-10-08 15:02:43,-0.482012408819562,extrap
2015-10-08 15:02:43,-0.505683856593916,extrap
2015-10-08 15:02:43,-0.534216016095503,extrap
2015-10-08 15:02:43,-0.559589950524414,extrap
2015-10-08 15:02:43,-0.578,extrap
2015-10-08 15:02:43,-0.588369650704838,extrap
2015-10-08 15:02:43,-0.591298544128013,extrap
2015-10-08 15:02:43,-0.58702360662881,extrap
2015-10-08 15:02:43,-0.581262953771112,extrap
2015-10-08 15:02:43,-0.578000143750072,extrap
2015-10-08 15:02:43,-0.568838356099346,extrap
2015-10-08 15:02:43,-0.56268413873546,extrap
2015-10-08 15:02:43,-0.576017717970299,extrap
2015-10-08 15:02:43,-0.609520114690212,extrap
2015-10-08 15:02:43,-0.647999117360694,extrap
2015-10-08 15:02:43,-0.683749371320169,extrap
2015-10-08 15:02:43,-0.723919961299463,extrap
2015-10-08 15:02:43,-0.767987395229272,extrap
2015-10-08 15:02:43,-0.802048158812588,extrap
2015-10-08 15:02:43,-0.813,extrap
2015-10-08 15:02:43,-0.807228124079809,extrap
2015-10-08 15:02:43,-0.803781453407546,extrap
2015-10-08 15:02:43,-0.821757124950845,extrap
2015-10-08 15:02:43,-0.878019402827966,extrap
2015-10-08 15:02:43,-0.965,extrap
2015-10-08 15:02:43,-1.03287051394873,extrap
2015-10-08 15:02:43,-1.06762406085363,extrap
2015-10-08 15:02:43,-1.06118022326612,extrap
2015-10-08 15:02:43,-1.02177012566715,extrap
2015-10-08 15:02:43,-0.969,extrap
2015-10-08 15:02:43,-0.902843462966357,extrap
2015-10-08 15:02:43,-0.81676169903286,extrap
2015-10-08 15:02:43,-0.734797215467448,extrap
2015-10-08 15:02:43,-0.666252632342765,extrap
2015-10-08 15:02:43,-0.60200129848054,extrap
2015-10-08 15:02:43,-0.556332271990653,extrap
2015-10-08 15:02:43,-0.508828817726123,extrap
2015-10-08 15:02:43,-0.474445987519305,extrap
2015-10-08 15:02:43,-0.444709995483974,extrap
2015-10-08 15:02:43,-0.395001044674323,extrap
2015-10-08 15:02:43,-0.364540961305774,extrap
2015-10-08 15:02:43,-0.348250419571443,extrap
2015-10-08 15:02:43,-0.329471017233999,extrap
2015-10-08 15:02:43,-0.303541769737301,extrap
2015-10-08 15:02:43,-0.281,extrap
2015-10-08 15:02:43,-0.271120396583452,extrap
2015-10-08 15:02:43,-0.243837468237359,extrap
2015-10-08 15:02:43,-0.200915557704337,extrap
2015-10-08 15:02:43,-0.141518839619413,extrap
2015-10-08 15:02:43,-0.063,extrap
2015-10-08 15:02:43,0.00995265627400983,extrap
2015-10-08 15:02:43,0.153516147558078,extrap
2015-10-08 15:02:43,0.322884759877649,extrap
2015-10-08 15:02:43,0.489558155241408,extrap
2015-10-08 15:02:43,0.664,extrap
2015-10-08 15:02:43,0.755689087775599,extrap
2015-10-08 15:02:43,0.837111562606108,extrap
2015-10-08 15:02:43,0.939190635588223,extrap
2015-10-08 15:02:43,1.03169030556379,extrap
2015-10-08 15:02:43,1.02000319283674,extrap
2015-10-08 15:02:43,0.760564311642096,extrap
2015-10-08 15:02:43,0.377678707838309,extrap
2015-10-08 15:02:43,-0.100463251577728,extrap
2015-10-08 15:02:43,-0.827738299143135,extrap
2015-10-08 15:02:43,-1.71898281730891,extrap
2015-10-08 15:02:43,-2.07874615079814,extrap
2015-10-08 15:02:43,-1.72402224109164,extrap
2015-10-08 15:02:43,-1.25976404058686,extrap
2015-10-08 15:02:43,-1.15758885626902,extrap
2015-10-08 15:02:44,-1.254,extrap
2015-10-08 15:02:44,-1.39220678657605,extrap
2015-10-08 15:02:44,-1.55891685160621,extrap
2015-10-08 15:02:44,-1.78536947409159,extrap
2015-10-08 15:02:44,-2.02312144577552,extrap
2015-10-08 15:02:44,-2.24906621250368,extrap
2015-10-08 15:02:44,-2.45293888327492,extrap
2015-10-08 15:02:44,-2.62447456708809,extrap
2015-10-08 15:02:44,-2.75340837294202,extrap
2015-10-08 15:02:44,-2.82947540983557,extrap
2015-10-08 15:02:44,-2.84241078676757,extrap
2015-10-08 15:02:44,-2.78627626682305,extrap
2015-10-08 15:02:44,-2.67244022943165,extrap
2015-10-08 15:02:44,-2.51659770810918,extrap
2015-10-08 15:02:44,-2.33444373637146,extrap
2015-10-08 15:02:44,-2.14167334773429,extrap
2015-10-08 15:02:44,-1.9539815757135,extrap
2015-10-08 15:02:44,-1.78706345382488,extrap
2015-10-08 15:02:44,-1.65797600390047,extrap
2015-10-08 15:02:44,-1.57492524328555,extrap
2015-10-08 15:02:44,-1.50000185412013,extrap
2015-10-08 15:02:44,-1.4100794781536,extrap
2015-10-08 15:02:44,-1.2779799373652,extrap
2015-10-08 15:02:44,-1.15805831069801,extrap
2015-10-08 15:02:44,-1.0730923316596,extrap
2015-10-08 15:02:44,-0.992,extrap
2015-10-08 15:02:44,-0.942913767277442,extrap
2015-10-08 15:02:44,-0.946040392364386,extrap
2015-10-08 15:02:44,-0.992335467740118,extrap
2015-10-08 15:02:44,-1.08118868576842,extrap
2015-10-08 15:02:44,-1.211,extrap
2015-10-08 15:02:44,-1.34166752559496,extrap
2015-10-08 15:02:44,-1.48556202152307,extrap
2015-10-08 15:02:44,-1.61542265622117,extrap
2015-10-08 15:02:44,-1.75114486767515,extrap
2015-10-08 15:02:44,-1.95364392158638,extrap
2015-10-08 15:02:44,-2.19979093457503,extrap
2015-10-08 15:02:44,-2.44219009500277,extrap
2015-10-08 15:02:44,-2.63344559123124,extrap
2015-10-08 15:02:44,-2.7261616116221,extrap
2015-10-08 15:02:44,-2.6864922412843,extrap
2015-10-08 15:02:44,-2.53479115231592,extrap
2015-10-08 15:02:44,-2.30496191356235,extrap
2015-10-08 15:02:44,-2.03090809386897,extrap
2015-10-08 15:02:44,-1.74653326208115,extrap
2015-10-08 15:02:44,-1.47700644805637,extrap
2015-10-08 15:02:44,-1.21419091711466,extrap
2015-10-08 15:02:44,-0.962358617674738,extrap
2015-10-08 15:02:44,-0.770698839317436,extrap
2015-10-08 15:02:44,-0.625523467967955,extrap
2015-10-08 15:02:44,-0.461,extrap
2015-10-08 15:02:44,-0.308839094623479,extrap
2015-10-08 15:02:44,-0.193373465919764,extrap
2015-10-08 15:02:44,-0.0971576161883793,extrap
2015-10-08 15:02:44,-0.00552175147753353,extrap
2015-10-08 15:02:44,0.066,extrap
2015-10-08 15:02:44,0.0982140846506258,extrap
2015-10-08 15:02:44,0.104646104488966,extrap
2015-10-08 15:02:44,0.0964016342300587,extrap
2015-10-08 15:02:44,0.0839741402729815,extrap
2015-10-08 15:02:44,0.086,extrap
2015-10-08 15:02:44,0.118699562788507,extrap
2015-10-08 15:02:44,0.17041805116435,extrap
2015-10-08 15:02:44,0.228041819861034,extrap
2015-10-08 15:02:44,0.290012494151705,extrap
2015-10-08 15:02:44,0.347998980225819,extrap
2015-10-08 15:02:44,0.370629836253355,extrap
2015-10-08 15:02:44,0.362005905813723,extrap
2015-10-08 15:02:44,0.314221816966564,extrap
2015-10-08 15:02:44,0.232347061513649,extrap
2015-10-08 15:02:44,0.133002689045361,extrap
2015-10-08 15:02:44,0.00475342728401323,extrap
2015-10-08 15:02:44,-0.146745236914469,extrap
2015-10-08 15:02:44,-0.29596283445492,extrap
2015-10-08 15:02:44,-0.47172937057443,extrap
2015-10-08 15:02:44,-0.785,extrap
2015-10-08 15:02:44,-1.31490332760357,extrap
2015-10-08 15:02:44,-1.84345074537391,extrap
2015-10-08 15:02:44,-2.33897444459333,extrap
2015-10-08 15:02:44,-2.79185911555811,extrap
2015-10-08 15:02:44,-3.17956129030368,extrap
2015-10-08 15:02:44,-3.47953750086551,extrap
2015-10-08 15:02:44,-3.66924427927903,extrap
2015-10-08 15:02:44,-3.72613815757971,extrap
2015-10-08 15:02:44,-3.6290852352017,extrap
2015-10-08 15:02:44,-3.38937347658579,extrap
2015-10-08 15:02:44,-3.0507137194536,extrap
2015-10-08 15:02:44,-2.65822657058034,extrap
2015-10-08 15:02:44,-2.2570326367412,extrap
2015-10-08 15:02:44,-1.89225252471139,extrap
2015-10-08 15:02:44,-1.6090068412661,extrap
2015-10-08 15:02:44,-1.42487130414065,extrap
2015-10-08 15:02:44,-1.26091780944073,extrap
2015-10-08 15:02:44,-1.08459379201306,extrap
2015-10-08 15:02:44,-0.929272555542852,extrap
2015-10-08 15:02:44,-0.773003420120848,extrap
2015-10-08 15:02:44,-0.648470653129945,extrap
2015-10-08 15:02:44,-0.551411843051924,extrap
2015-10-08 15:02:44,-0.479069046289115,extrap
2015-10-08 15:02:44,-0.423138618111788,extrap
2015-10-08 15:02:45,-0.379,extrap
2015-10-08 15:02:45,-0.371080837557221,extrap
2015-10-08 15:02:45,-0.392038873521633,extrap
2015-10-08 15:02:45,-0.432325135527637,extrap
2015-10-08 15:02:45,-0.494720353247959,extrap
2015-10-08 15:02:45,-0.574,extrap
2015-10-08 15:02:45,-0.638990006016486,extrap
2015-10-08 15:02:45,-0.693015511917971,extrap
2015-10-08 15:02:45,-0.732045822853819,extrap
2015-10-08 15:02:45,-0.765985832951861,extrap
2015-10-08 15:02:45,-0.82,extrap
2015-10-08 15:02:45,-0.908570200478301,extrap
2015-10-08 15:02:45,-1.07198019179691,extrap
2015-10-08 15:02:45,-1.26244383878099,extrap
2015-10-08 15:02:45,-1.56620763721535,extrap
2015-10-08 15:02:45,-1.94226078106298,extrap
2015-10-08 15:02:45,-2.33253334120993,extrap
2015-10-08 15:02:45,-2.68659416317832,extrap
2015-10-08 15:02:45,-2.95401209249027,extrap
2015-10-08 15:02:45,-3.0843559746679,extrap
2015-10-08 15:02:45,-3.04226524869921,extrap
2015-10-08 15:02:45,-2.85266603932543,extrap
2015-10-08 15:02:45,-2.55555722077561,extrap
2015-10-08 15:02:45,-2.19092848714645,extrap
2015-10-08 15:02:45,-1.79879689383276,extrap
2015-10-08 15:02:45,-1.43,extrap
2015-10-08 15:02:45,-1.15022284216021,extrap
2015-10-08 15:02:45,-0.931555082487312,extrap
2015-10-08 15:02:45,-0.752782872346908,extrap
2015-10-08 15:02:45,-0.577302443993133,extrap
2015-10-08 15:02:45,-0.367,extrap
2015-10-08 15:02:45,-0.203261071465198,extrap
2015-10-08 15:02:45,-0.0596934737659947,extrap
2015-10-08 15:02:45,0.069688788803391,extrap
2015-10-08 15:02:45,0.188367293976836,extrap
2015-10-08 15:02:45,0.309,extrap
2015-10-08 15:02:45,0.408143777591664,extrap
2015-10-08 15:02:45,0.488572207698014,extrap
2015-10-08 15:02:45,0.543103643730643,extrap
2015-10-08 15:02:45,0.569684563050998,extrap
2015-10-08 15:02:45,0.563000917997233,extrap
2015-10-08 15:02:45,0.487775340320372,extrap
2015-10-08 15:02:45,0.357521224082742,extrap
2015-10-08 15:02:45,0.214670310941958,extrap
2015-10-08 15:02:45,0.0661906767320082,extrap
2015-10-08 15:02:45,-0.0819972441363377,extrap
2015-10-08 15:02:45,-0.152645262870592,extrap
2015-10-08 15:02:45,-0.162050500390033,extrap
2015-10-08 15:02:45,-0.148706097446209,extrap
2015-10-08 15:02:45,-0.147278577211143,extrap
2015-10-08 15:02:45,-0.191,extrap
2015-10-08 15:02:45,-0.306100436290391,extrap
2015-10-08 15:02:45,-0.495263338483096,extrap
2015-10-08 15:02:45,-0.772595044931981,extrap
2015-10-08 15:02:45,-1.19327740580985,extrap
2015-10-08 15:02:45,-1.695,extrap
2015-10-08 15:02:45,-2.04565661593516,extrap
2015-10-08 15:02:45,-2.0406734354981,extrap
2015-10-08 15:02:45,-1.80562249515036,extrap
2015-10-08 15:02:45,-1.65534447801508,extrap
2015-10-08 15:02:45,-1.488,extrap
2015-10-08 15:02:45,-1.34702261974766,extrap
2015-10-08 15:02:45,-1.19949997244565,extrap
2015-10-08 15:02:45,-1.05726543682193,extrap
2015-10-08 15:02:45,-0.932028921833166,extrap
2015-10-08 15:02:45,-0.813002559498352,extrap
2015-10-08 15:02:45,-0.719465172091274,extrap
2015-10-08 15:02:45,-0.640257008199151,extrap
2015-10-08 15:02:45,-0.563529858242872,extrap
2015-10-08 15:02:45,-0.483539743602244,extrap
2015-10-08 15:02:45,-0.402001844025262,extrap
2015-10-08 15:02:45,-0.332930028361889,extrap
2015-10-08 15:02:45,-0.283916771675689,extrap
2015-10-08 15:02:45,-0.251105757738941,extrap
2015-10-08 15:02:45,-0.231141373079182,extrap
2015-10-08 15:02:45,-0.219,extrap
2015-10-08 15:02:45,-0.20194500229699,extrap
2015-10-08 15:02:45,-0.201600199323456,extrap
2015-10-08 15:02:45,-0.225984406305724,extrap
2015-10-08 15:02:45,-0.273454521265388,extrap
2015-10-08 15:02:45,-0.348,extrap
2015-10-08 15:02:45,-0.450897572903937,extrap
2015-10-08 15:02:45,-0.579403821572711,extrap
2015-10-08 15:02:45,-0.922016819543584,extrap
2015-10-08 15:02:45,-1.29670750186406,extrap
2015-10-08 15:02:45,-1.418,extrap
2015-10-08 15:02:45,-1.68534743702978,extrap
2015-10-08 15:02:45,-2.03508628846441,extrap
2015-10-08 15:02:45,-2.38969139368238,extrap
2015-10-08 15:02:45,-2.71430065192473,extrap
2015-10-08 15:02:45,-2.97405196243247,extrap
2015-10-08 15:02:45,-3.13408322444664,extrap
2015-10-08 15:02:45,-3.16085651204944,extrap
2015-10-08 15:02:45,-3.05129162556196,extrap
2015-10-08 15:02:45,-2.8327670387365,extrap
2015-10-08 15:02:45,-2.53398558960498,extrap
2015-10-08 15:02:45,-2.18365011619935,extrap
2015-10-08 15:02:45,-1.81046345655153,extrap
2015-10-08 15:02:45,-1.44951007433766,extrap
2015-10-08 15:02:45,-1.14714737519857,extrap
2015-10-08 15:02:46,-0.91,extrap
2015-10-08 15:02:46,-0.745481386727678,extrap
2015-10-08 15:02:46,-0.580696864202493,extrap
2015-10-08 15:02:46,-0.418251268775098,extrap
2015-10-08 15:02:46,-0.271278895553901,extrap
2015-10-08 15:02:46,-0.125,extrap
2015-10-08 15:02:46,-0.0013995270893911,extrap
2015-10-08 15:02:46,0.0992383311829753,extrap
2015-10-08 15:02:46,0.176753519173612,extrap
2015-10-08 15:02:46,0.239262454008474,extrap
2015-10-08 15:02:46,0.301,extrap
2015-10-08 15:02:46,0.356144598737531,extrap
2015-10-08 15:02:46,0.377167816503109,extrap
2015-10-08 15:02:46,0.368859784435033,extrap
2015-10-08 15:02:46,0.357752019735719,extrap
2015-10-08 15:02:46,0.352000305573319,extrap
2015-10-08 15:02:46,0.327314623055885,extrap
2015-10-08 15:02:46,0.284359545796346,extrap
2015-10-08 15:02:46,0.228753521558201,extrap
2015-10-08 15:02:46,0.155192952802343,extrap
2015-10-08 15:02:46,0.0630021925069762,extrap
2015-10-08 15:02:46,-0.026849610543761,extrap
2015-10-08 15:02:46,-0.126994661407539,extrap
2015-10-08 15:02:46,-0.243915847537813,extrap
2015-10-08 15:02:46,-0.337406918660969,extrap
2015-10-08 15:02:46,-0.43,extrap
2015-10-08 15:02:46,-0.717916664115902,extrap
2015-10-08 15:02:46,-1.20903282720112,extrap
2015-10-08 15:02:46,-1.71575285362337,extrap
2015-10-08 15:02:46,-2.19483027305922,extrap
2015-10-08 15:02:46,-2.61073803535223,extrap
2015-10-08 15:02:46,-2.91707662125491,extrap
2015-10-08 15:02:46,-3.06744651151976,extrap
2015-10-08 15:02:46,-3.01814050680522,extrap
2015-10-08 15:02:46,-2.78737129948574,extrap
2015-10-08 15:02:46,-2.45526954809039,extrap
2015-10-08 15:02:46,-2.1046578459419,extrap
2015-10-08 15:02:46,-1.81835878636303,extrap
2015-10-08 15:02:46,-1.632872831558,extrap
2015-10-08 15:02:46,-1.4246816292426,extrap
2015-10-08 15:02:46,-1.16400579264941,extrap
2015-10-08 15:02:46,-0.957925251420763,extrap
2015-10-08 15:02:46,-0.796161886531016,extrap
2015-10-08 15:02:46,-0.687993128810824,extrap
2015-10-08 15:02:46,-0.574636260380898,extrap
2015-10-08 15:02:46,-0.41800252524745,extrap
2015-10-08 15:02:46,-0.377412087899861,extrap
2015-10-08 15:02:46,-0.357215472861788,extrap
2015-10-08 15:02:46,-0.324989383713276,extrap
2015-10-08 15:02:46,-0.293792620539578,extrap
2015-10-08 15:02:46,-0.254,extrap
2015-10-08 15:02:46,-0.216685076304989,extrap
2015-10-08 15:02:46,-0.163119400298722,extrap
2015-10-08 15:02:46,-0.106555108169608,extrap
2015-10-08 15:02:46,-0.0743263947209444,extrap
2015-10-08 15:02:46,-0.082,extrap
2015-10-08 15:02:46,-0.13642514076974,extrap
2015-10-08 15:02:46,-0.222871677293591,extrap
2015-10-08 15:02:46,-0.317500376238941,extrap
2015-10-08 15:02:46,-0.458542740095624,extrap
2015-10-08 15:02:46,-0.652,extrap
2015-10-08 15:02:46,-0.774864409702079,extrap
2015-10-08 15:02:46,-0.999195932905886,extrap
2015-10-08 15:02:46,-1.29173235425362,extrap
2015-10-08 15:02:46,-1.58461027729769,extrap
2015-10-08 15:02:46,-1.86299505068012,extrap
2015-10-08 15:02:46,-2.17585586430148,extrap
2015-10-08 15:02:46,-2.50694179045591,extrap
2015-10-08 15:02:46,-2.8187395500424,extrap
2015-10-08 15:02:46,-3.07373586395992,extrap
2015-10-08 15:02:46,-3.23441745310744,extrap
2015-10-08 15:02:46,-3.2643848591984,extrap
2015-10-08 15:02:46,-3.15285793673694,extrap
2015-10-08 15:02:46,-2.91466958797271,extrap
2015-10-08 15:02:46,-2.56578543150819,extrap
2015-10-08 15:02:46,-2.12215517924008,extrap
2015-10-08 15:02:46,-1.59973277534706,extrap
2015-10-08 15:02:46,-1.09629116609421,extrap
2015-10-08 15:02:46,-0.923932406404292,extrap
2015-10-08 15:02:46,-0.974772443967491,extrap
2015-10-08 15:02:46,-0.938,extrap
2015-10-08 15:02:46,-0.864650260063943,extrap
2015-10-08 15:02:46,-0.806668621653842,extrap
2015-10-08 15:02:46,-0.790883584987027,extrap
2015-10-08 15:02:46,-0.778103479073729,extrap
2015-10-08 15:02:46,-0.707,extrap
2015-10-08 15:02:46,-0.596644706875474,extrap
2015-10-08 15:02:46,-0.469750913162178,extrap
2015-10-08 15:02:46,-0.372259206448429,extrap
2015-10-08 15:02:46,-0.325998249605393,extrap
2015-10-08 15:02:46,-0.305000545825016,extrap
2015-10-08 15:02:46,-0.272014544492938,extrap
2015-10-08 15:02:46,-0.217941893840501,extrap
2015-10-08 15:02:46,-0.146405247768756,extrap
2015-10-08 15:02:46,-0.0591549129043419,extrap
2015-10-08 15:02:46,0.0429974598732433,extrap
2015-10-08 15:02:46,0.149441195650663,extrap
2015-10-08 15:02:46,0.24374005565018,extrap
2015-10-08 15:02:46,0.295063313126007,extrap
2015-10-08 15:02:46,0.280503997341551,extrap
2015-10-08 15:02:47,0.203,extrap
2015-10-08 15:02:47,0.0722483389543482,extrap
2015-10-08 15:02:47,-0.149151983479578,extrap
2015-10-08 15:02:47,-0.407253789287257,extrap
2015-10-08 15:02:47,-0.897461124540818,extrap
2015-10-08 15:02:47,-1.656,extrap
2015-10-08 15:02:47,-2.38991995147065,extrap
2015-10-08 15:02:47,-3.02167153437035,extrap
2015-10-08 15:02:47,-3.55056437355325,extrap
2015-10-08 15:02:47,-3.97590809387351,extrap
2015-10-08 15:02:47,-4.29701232018528,extrap
2015-10-08 15:02:47,-4.51318667734273,extrap
2015-10-08 15:02:47,-4.6237407902,extrap
2015-10-08 15:02:47,-4.62798428361126,extrap
2015-10-08 15:02:47,-4.52565873283706,extrap
2015-10-08 15:02:47,-4.32644001638781,extrap
2015-10-08 15:02:47,-4.04993800709051,extrap
2015-10-08 15:02:47,-3.71619446639196,extrap
2015-10-08 15:02:47,-3.34525115573895,extrap
2015-10-08 15:02:47,-2.95714983657825,extrap
2015-10-08 15:02:47,-2.57193227035666,extrap
2015-10-08 15:02:47,-2.20964021852095,extrap
2015-10-08 15:02:47,-1.89031544251791,extrap
2015-10-08 15:02:47,-1.63446300871745,extrap
2015-10-08 15:02:47,-1.43479120387312,extrap
2015-10-08 15:02:47,-1.219,extrap
2015-10-08 15:02:47,-1.04585396348689,extrap
2015-10-08 15:02:47,-0.844503308414478,extrap
2015-10-08 15:02:47,-0.606795492294429,extrap
2015-10-08 15:02:47,-0.379288025633345,extrap
2015-10-08 15:02:47,-0.207,extrap
2015-10-08 15:02:47,-0.130636666336314,extrap
2015-10-08 15:02:47,-0.133717583653028,extrap
2015-10-08 15:02:47,-0.160077808002763,extrap
2015-10-08 15:02:47,-0.17363740349772,extrap
2015-10-08 15:02:47,-0.176,extrap
2015-10-08 15:02:47,-0.175113805368999,extrap
2015-10-08 15:02:47,-0.181076868033803,extrap
2015-10-08 15:02:47,-0.184379801704413,extrap
2015-10-08 15:02:47,-0.195984919031591,extrap
2015-10-08 15:02:47,-0.233999057625512,extrap
2015-10-08 15:02:47,-0.270071829399552,extrap
2015-10-08 15:02:47,-0.30789945542664,extrap
2015-10-08 15:02:47,-0.334217919546478,extrap
2015-10-08 15:02:47,-0.346443249606728,extrap
2015-10-08 15:02:47,-0.358999746540944,extrap
