HEADER_TIME_STAMP,Y,group
2016-02-26 14:17:42,-0.383011587155142,extrap
2016-02-26 14:17:42,-0.709798455716241,extrap
2016-02-26 14:17:43,-0.996,extrap
2016-02-26 14:17:43,-1.19832067029904,extrap
2016-02-26 14:17:43,-1.28722914008429,extrap
2016-02-26 14:17:43,-1.23932635550975,extrap
2016-02-26 14:17:43,-1.09311471614038,extrap
2016-02-26 14:17:43,-0.949,extrap
2016-02-26 14:17:43,-0.882529934109195,extrap
2016-02-26 14:17:43,-0.859053633883402,extrap
2016-02-26 14:17:43,-0.818253798453685,extrap
2016-02-26 14:17:43,-0.743129993831075,extrap
2016-02-26 14:17:43,-0.66,extrap
2016-02-26 14:17:43,-0.558523599735857,extrap
2016-02-26 14:17:43,-0.274194562835541,extrap
2016-02-26 14:17:43,0.382400675823423,extrap
2016-02-26 14:17:43,1.28654681795733,extrap
2016-02-26 14:17:43,2.11673749759135,extrap
2016-02-26 14:17:43,2.77202018975128,extrap
2016-02-26 14:17:43,3.21870052667508,extrap
2016-02-26 14:17:43,3.42308414060075,extrap
2016-02-26 14:17:43,3.35438595306582,extrap
2016-02-26 14:17:43,3.04873828524525,extrap
2016-02-26 14:17:43,2.60919293898801,extrap
2016-02-26 14:17:43,2.14171142165002,extrap
2016-02-26 14:17:43,1.75225524058719,extrap
2016-02-26 14:17:43,1.48730565303767,extrap
2016-02-26 14:17:43,1.227,extrap
2016-02-26 14:17:43,1.03938217977745,extrap
2016-02-26 14:17:43,0.913008077726176,extrap
2016-02-26 14:17:43,0.817072051540293,extrap
2016-02-26 14:17:43,0.732510054376271,extrap
2016-02-26 14:17:43,0.652,extrap
2016-02-26 14:17:43,0.568874342360413,extrap
2016-02-26 14:17:43,0.4770415017221,extrap
2016-02-26 14:17:43,0.370307312036486,extrap
2016-02-26 14:17:43,0.236805998264992,extrap
2016-02-26 14:17:43,0.059,extrap
2016-02-26 14:17:43,-0.161371193436025,extrap
2016-02-26 14:17:43,-0.344473441128734,extrap
2016-02-26 14:17:43,-0.394407257503616,extrap
2016-02-26 14:17:43,-0.29483728077924,extrap
2016-02-26 14:17:43,-0.109,extrap
2016-02-26 14:17:43,0.10599030295135,extrap
2016-02-26 14:17:43,0.331332183482842,extrap
2016-02-26 14:17:43,0.558952592633708,extrap
2016-02-26 14:17:43,0.807231285776943,extrap
2016-02-26 14:17:43,1.121,extrap
2016-02-26 14:17:43,1.51479190744769,extrap
2016-02-26 14:17:43,1.87734583335569,extrap
2016-02-26 14:17:43,2.28699149086564,extrap
2016-02-26 14:17:43,2.70894512547621,extrap
2016-02-26 14:17:43,3.06226541890281,extrap
2016-02-26 14:17:43,3.26601105286085,extrap
2016-02-26 14:17:43,3.24279968322523,extrap
2016-02-26 14:17:43,2.99710995376404,extrap
2016-02-26 14:17:43,2.61528404189971,extrap
2016-02-26 14:17:43,2.18722360836643,extrap
2016-02-26 14:17:43,1.80283031389839,extrap
2016-02-26 14:17:43,1.5061846896932,extrap
2016-02-26 14:17:43,1.20642633197408,extrap
2016-02-26 14:17:43,0.931281820616986,extrap
2016-02-26 14:17:43,0.648,extrap
2016-02-26 14:17:43,0.32919984281226,extrap
2016-02-26 14:17:43,-0.0205007092058767,extrap
2016-02-26 14:17:43,-0.388302160594844,extrap
2016-02-26 14:17:43,-0.756992414338865,extrap
2016-02-26 14:17:43,-1.105,extrap
2016-02-26 14:17:43,-1.40206381292434,extrap
2016-02-26 14:17:43,-1.58396133508512,extrap
2016-02-26 14:17:43,-1.58181569505456,extrap
2016-02-26 14:17:43,-1.41497308156869,extrap
2016-02-26 14:17:43,-1.191,extrap
2016-02-26 14:17:43,-1.00483777860156,extrap
2016-02-26 14:17:43,-0.885585232201906,extrap
2016-02-26 14:17:43,-0.844435124507421,extrap
2016-02-26 14:17:43,-0.859337356457792,extrap
2016-02-26 14:17:43,-0.875,extrap
2016-02-26 14:17:43,-0.819573033786431,extrap
2016-02-26 14:17:43,-0.560754927336088,extrap
2016-02-26 14:17:43,0.038371805291773,extrap
2016-02-26 14:17:43,0.873281933174843,extrap
2016-02-26 14:17:43,1.598,extrap
2016-02-26 14:17:43,2.29646822390605,extrap
2016-02-26 14:17:43,2.94022446458488,extrap
2016-02-26 14:17:43,3.43640580907602,extrap
2016-02-26 14:17:43,3.69214934441896,extrap
2016-02-26 14:17:43,3.61964043676893,extrap
2016-02-26 14:17:43,3.24718137166562,extrap
2016-02-26 14:17:43,2.71919496510559,extrap
2016-02-26 14:17:43,2.18514141760119,extrap
2016-02-26 14:17:43,1.79452098130903,extrap
2016-02-26 14:17:43,1.609,extrap
2016-02-26 14:17:43,1.42176969587175,extrap
2016-02-26 14:17:43,1.24569279524186,extrap
2016-02-26 14:17:43,1.08716890409199,extrap
2016-02-26 14:17:43,0.940721839710252,extrap
2016-02-26 14:17:43,0.789,extrap
2016-02-26 14:17:43,0.61788828148787,extrap
2016-02-26 14:17:43,0.428282749915361,extrap
2016-02-26 14:17:43,0.225472365094767,extrap
2016-02-26 14:17:43,0.0294676034075135,extrap
2016-02-26 14:17:44,-0.125,extrap
2016-02-26 14:17:44,-0.213802513770372,extrap
2016-02-26 14:17:44,-0.257786462527192,extrap
2016-02-26 14:17:44,-0.287692235686717,extrap
2016-02-26 14:17:44,-0.303214253186589,extrap
2016-02-26 14:17:44,-0.273,extrap
2016-02-26 14:17:44,-0.175498604049032,extrap
2016-02-26 14:17:44,-0.0337655342503163,extrap
2016-02-26 14:17:44,0.120945960792713,extrap
2016-02-26 14:17:44,0.325323963461125,extrap
2016-02-26 14:17:44,0.684,extrap
2016-02-26 14:17:44,1.24224450328518,extrap
2016-02-26 14:17:44,1.79606662016459,extrap
2016-02-26 14:17:44,2.36690991732134,extrap
2016-02-26 14:17:44,2.9078247283371,extrap
2016-02-26 14:17:44,3.33298428161133,extrap
2016-02-26 14:17:44,3.55654852147711,extrap
2016-02-26 14:17:44,3.49711434388545,extrap
2016-02-26 14:17:44,3.17533424463144,extrap
2016-02-26 14:17:44,2.71391949313938,extrap
2016-02-26 14:17:44,2.24001894520852,extrap
2016-02-26 14:17:44,1.88078145663812,extrap
2016-02-26 14:17:44,1.67193214786334,extrap
2016-02-26 14:17:44,1.37823752371814,extrap
2016-02-26 14:17:44,1.03472690544543,extrap
2016-02-26 14:17:44,0.707,extrap
2016-02-26 14:17:44,0.441636565679346,extrap
2016-02-26 14:17:44,0.2038202749321,extrap
2016-02-26 14:17:44,-0.0599743212872281,extrap
2016-02-26 14:17:44,-0.365552861365886,extrap
2016-02-26 14:17:44,-0.691,extrap
2016-02-26 14:17:44,-1.0093066717949,extrap
2016-02-26 14:17:44,-1.27964946929142,extrap
2016-02-26 14:17:44,-1.45915032197386,extrap
2016-02-26 14:17:44,-1.53710817702782,extrap
2016-02-26 14:17:44,-1.535,extrap
2016-02-26 14:17:44,-1.47137786204774,extrap
2016-02-26 14:17:44,-1.34749776640468,extrap
2016-02-26 14:17:44,-1.16199358602306,extrap
2016-02-26 14:17:44,-0.952775079565693,extrap
2016-02-26 14:17:44,-0.797,extrap
2016-02-26 14:17:44,-0.726371521773023,extrap
2016-02-26 14:17:44,-0.583932179540421,extrap
2016-02-26 14:17:44,-0.174867698888671,extrap
2016-02-26 14:17:44,0.481556108054169,extrap
2016-02-26 14:17:44,1.152,extrap
2016-02-26 14:17:44,1.6384700705265,extrap
2016-02-26 14:17:44,2.15848706075322,extrap
2016-02-26 14:17:44,2.67990954008443,extrap
2016-02-26 14:17:44,3.07535775503389,extrap
2016-02-26 14:17:44,3.21745195211536,extrap
2016-02-26 14:17:44,3.02581995319117,extrap
2016-02-26 14:17:44,2.60811988151798,extrap
2016-02-26 14:17:44,2.11901743570101,extrap
2016-02-26 14:17:44,1.7131783143455,extrap
2016-02-26 14:17:44,1.48,extrap
2016-02-26 14:17:44,1.29929592782525,extrap
2016-02-26 14:17:44,1.17291236721405,extrap
2016-02-26 14:17:44,1.0845636642673,extrap
2016-02-26 14:17:44,1.01799852171806,extrap
2016-02-26 14:17:44,0.957,extrap
2016-02-26 14:17:44,0.883596382901144,extrap
2016-02-26 14:17:44,0.772790872040269,extrap
2016-02-26 14:17:44,0.599677983462749,extrap
2016-02-26 14:17:44,0.381975685100568,extrap
2016-02-26 14:17:44,0.18,extrap
2016-02-26 14:17:44,0.0394831548489642,extrap
2016-02-26 14:17:44,-0.0596008854048333,extrap
2016-02-26 14:17:44,-0.151806314428504,extrap
2016-02-26 14:17:44,-0.227727429788734,extrap
2016-02-26 14:17:44,-0.234,extrap
2016-02-26 14:17:44,-0.13408615697163,extrap
2016-02-26 14:17:44,0.0336019801652728,extrap
2016-02-26 14:17:44,0.213036331671394,extrap
2016-02-26 14:17:44,0.373982706466329,extrap
2016-02-26 14:17:44,0.512,extrap
2016-02-26 14:17:44,0.639963875963096,extrap
2016-02-26 14:17:44,0.835531567923339,extrap
2016-02-26 14:17:44,1.18631826970277,extrap
2016-02-26 14:17:44,1.63647020340656,extrap
2016-02-26 14:17:44,2.09729245590406,extrap
2016-02-26 14:17:44,2.51856055746592,extrap
2016-02-26 14:17:44,2.85998962476435,extrap
2016-02-26 14:17:44,3.08129477447156,extrap
2016-02-26 14:17:44,3.14219112325976,extrap
2016-02-26 14:17:44,3.01884060894837,extrap
2016-02-26 14:17:44,2.75319245394562,extrap
2016-02-26 14:17:44,2.40364270180695,extrap
2016-02-26 14:17:44,2.02857861411363,extrap
2016-02-26 14:17:44,1.68641527869292,extrap
2016-02-26 14:17:44,1.41,extrap
2016-02-26 14:17:44,1.14915218060592,extrap
2016-02-26 14:17:44,0.894796346210052,extrap
2016-02-26 14:17:44,0.621409693155071,extrap
2016-02-26 14:17:44,0.309378911250196,extrap
2016-02-26 14:17:44,-0.0550000000000002,extrap
2016-02-26 14:17:44,-0.468520470543784,extrap
2016-02-26 14:17:44,-0.861361296648231,extrap
2016-02-26 14:17:44,-1.1492952864731,extrap
2016-02-26 14:17:44,-1.29978877170266,extrap
2016-02-26 14:17:45,-1.332,extrap
2016-02-26 14:17:45,-1.27229353063563,extrap
2016-02-26 14:17:45,-1.16686977409413,extrap
2016-02-26 14:17:45,-1.06556107148601,extrap
2016-02-26 14:17:45,-0.987676315266642,extrap
2016-02-26 14:17:45,-0.922,extrap
2016-02-26 14:17:45,-0.851323336665331,extrap
2016-02-26 14:17:45,-0.739773290002149,extrap
2016-02-26 14:17:45,-0.546270859030257,extrap
2016-02-26 14:17:45,-0.217318551961053,extrap
2016-02-26 14:17:45,0.313,extrap
2016-02-26 14:17:45,1.04900031138553,extrap
2016-02-26 14:17:45,1.7464345540834,extrap
2016-02-26 14:17:45,2.38695572336135,extrap
2016-02-26 14:17:45,2.89487690060834,extrap
2016-02-26 14:17:45,3.15853862125429,extrap
2016-02-26 14:17:45,3.07307415189114,extrap
2016-02-26 14:17:45,2.69020797911254,extrap
2016-02-26 14:17:45,2.21825093989932,extrap
2016-02-26 14:17:45,1.87232159233493,extrap
2016-02-26 14:17:45,1.758,extrap
2016-02-26 14:17:45,1.63510131387262,extrap
2016-02-26 14:17:45,1.49530801837163,extrap
2016-02-26 14:17:45,1.32371423469866,extrap
2016-02-26 14:17:45,1.13631393870908,extrap
2016-02-26 14:17:45,0.98,extrap
2016-02-26 14:17:45,0.886831539219436,extrap
2016-02-26 14:17:45,0.824159261366073,extrap
2016-02-26 14:17:45,0.744293858168692,extrap
2016-02-26 14:17:45,0.625700570150762,extrap
2016-02-26 14:17:45,0.473,extrap
2016-02-26 14:17:45,0.302521851580266,extrap
2016-02-26 14:17:45,0.172883220194613,extrap
2016-02-26 14:17:45,0.149130135196755,extrap
2016-02-26 14:17:45,0.201016274276082,extrap
2016-02-26 14:17:45,0.203,extrap
2016-02-26 14:17:45,0.0662553262485769,extrap
2016-02-26 14:17:45,-0.134607101844818,extrap
2016-02-26 14:17:45,-0.286350112034819,extrap
2016-02-26 14:17:45,-0.327025909799901,extrap
2016-02-26 14:17:45,-0.246,extrap
2016-02-26 14:17:45,-0.0311634395770456,extrap
2016-02-26 14:17:45,0.344393071461085,extrap
2016-02-26 14:17:45,0.905413650819608,extrap
2016-02-26 14:17:45,1.54174872224558,extrap
2016-02-26 14:17:45,2.17364509957005,extrap
2016-02-26 14:17:45,2.74524993083224,extrap
2016-02-26 14:17:45,3.20236433413597,extrap
2016-02-26 14:17:45,3.49078942758503,extrap
2016-02-26 14:17:45,3.55632632928323,extrap
2016-02-26 14:17:45,3.3708213673889,extrap
2016-02-26 14:17:45,3.01030171027853,extrap
2016-02-26 14:17:45,2.57683973638312,extrap
2016-02-26 14:17:45,2.1725078241337,extrap
2016-02-26 14:17:45,1.89937835196127,extrap
2016-02-26 14:17:45,1.77,extrap
2016-02-26 14:17:45,1.5386256092482,extrap
2016-02-26 14:17:45,1.24917107434348,extrap
2016-02-26 14:17:45,0.961497925375029,extrap
2016-02-26 14:17:45,0.688879601076078,extrap
2016-02-26 14:17:45,0.398,extrap
2016-02-26 14:17:45,0.0652950004433114,extrap
2016-02-26 14:17:45,-0.285688618038684,extrap
2016-02-26 14:17:45,-0.619377258171456,extrap
2016-02-26 14:17:45,-0.89427243642894,extrap
2016-02-26 14:17:45,-1.063,extrap
2016-02-26 14:17:45,-1.09739580349535,extrap
2016-02-26 14:17:45,-1.04719508611216,extrap
2016-02-26 14:17:45,-0.979958921543929,extrap
2016-02-26 14:17:45,-0.925323238482523,extrap
2016-02-26 14:17:45,-0.875,extrap
2016-02-26 14:17:45,-0.823798082597419,extrap
2016-02-26 14:17:45,-0.785509119587507,extrap
2016-02-26 14:17:45,-0.775074282264559,extrap
2016-02-26 14:17:45,-0.724727893554267,extrap
2016-02-26 14:17:45,-0.484,extrap
2016-02-26 14:17:45,0.0418596851803885,extrap
2016-02-26 14:17:45,0.710340234774723,extrap
2016-02-26 14:17:45,1.32329751274922,extrap
2016-02-26 14:17:45,1.76728030138421,extrap
2016-02-26 14:17:45,2.275891760148,extrap
2016-02-26 14:17:45,2.77945863371301,extrap
2016-02-26 14:17:45,3.10374264126506,extrap
2016-02-26 14:17:45,3.0823691286938,extrap
2016-02-26 14:17:45,2.72983698059757,extrap
2016-02-26 14:17:45,2.24152424519515,extrap
2016-02-26 14:17:45,1.82067372239158,extrap
2016-02-26 14:17:45,1.58292221533714,extrap
2016-02-26 14:17:45,1.37202221294355,extrap
2016-02-26 14:17:45,1.22052944112406,extrap
2016-02-26 14:17:45,1.098,extrap
2016-02-26 14:17:45,0.983438557538743,extrap
2016-02-26 14:17:45,0.904574014012997,extrap
2016-02-26 14:17:45,0.898034049081878,extrap
2016-02-26 14:17:45,0.924958158175906,extrap
2016-02-26 14:17:45,0.871,extrap
2016-02-26 14:17:45,0.661455440437812,extrap
2016-02-26 14:17:45,0.393316410845239,extrap
2016-02-26 14:17:45,0.201622644105695,extrap
2016-02-26 14:17:45,0.10926720945982,extrap
2016-02-26 14:17:46,0.027,extrap
2016-02-26 14:17:46,-0.108889763409773,extrap
2016-02-26 14:17:46,-0.240453479452515,extrap
2016-02-26 14:17:46,-0.282459091477962,extrap
2016-02-26 14:17:46,-0.221700539479298,extrap
2016-02-26 14:17:46,-0.117,extrap
2016-02-26 14:17:46,-0.0161307458274322,extrap
2016-02-26 14:17:46,0.0898569163208397,extrap
2016-02-26 14:17:46,0.225078687275903,extrap
2016-02-26 14:17:46,0.436312655129042,extrap
2016-02-26 14:17:46,0.793,extrap
2016-02-26 14:17:46,1.31533397151005,extrap
2016-02-26 14:17:46,1.82257446934714,extrap
2016-02-26 14:17:46,2.36346021580396,extrap
2016-02-26 14:17:46,2.89206096363322,extrap
2016-02-26 14:17:46,3.31706734700519,extrap
2016-02-26 14:17:46,3.5471576841311,extrap
2016-02-26 14:17:46,3.49548486961383,extrap
2016-02-26 14:17:46,3.17812281613766,extrap
2016-02-26 14:17:46,2.71406965516666,extrap
2016-02-26 14:17:46,2.22679873469622,extrap
2016-02-26 14:17:46,1.83978340272174,extrap
2016-02-26 14:17:46,1.5926446945378,extrap
2016-02-26 14:17:46,1.27422858124471,extrap
2016-02-26 14:17:46,0.90500547408585,extrap
2016-02-26 14:17:46,0.504,extrap
2016-02-26 14:17:46,0.0917821938204403,extrap
2016-02-26 14:17:46,-0.304644851367542,extrap
2016-02-26 14:17:46,-0.656637237021751,extrap
2016-02-26 14:17:46,-0.934802582143328,extrap
2016-02-26 14:17:46,-1.109,extrap
2016-02-26 14:17:46,-1.16373636486754,extrap
2016-02-26 14:17:46,-1.14223977725093,extrap
2016-02-26 14:17:46,-1.10082324454502,extrap
2016-02-26 14:17:46,-1.05910352769601,extrap
2016-02-26 14:17:46,-1,extrap
2016-02-26 14:17:46,-0.911260543132978,extrap
2016-02-26 14:17:46,-0.806329583921397,extrap
2016-02-26 14:17:46,-0.704608861104336,extrap
2016-02-26 14:17:46,-0.614822070046827,extrap
2016-02-26 14:17:46,-0.535,extrap
2016-02-26 14:17:46,-0.442737618132753,extrap
2016-02-26 14:17:46,-0.235734638117331,extrap
2016-02-26 14:17:46,0.201126959188455,extrap
2016-02-26 14:17:46,0.818384552865524,extrap
2016-02-26 14:17:46,1.402,extrap
2016-02-26 14:17:46,1.77789673208438,extrap
2016-02-26 14:17:46,2.2546847546219,extrap
2016-02-26 14:17:46,2.76956569081359,extrap
2016-02-26 14:17:46,3.12695974722263,extrap
2016-02-26 14:17:46,3.13956603429135,extrap
2016-02-26 14:17:46,2.8105091108764,extrap
2016-02-26 14:17:46,2.33334490621148,extrap
2016-02-26 14:17:46,1.90990943780196,extrap
2016-02-26 14:17:46,1.64578345537595,extrap
2016-02-26 14:17:46,1.367,extrap
2016-02-26 14:17:46,1.16876523609575,extrap
2016-02-26 14:17:46,1.03254013634056,extrap
2016-02-26 14:17:46,0.912267966356148,extrap
2016-02-26 14:17:46,0.783020764711923,extrap
2016-02-26 14:17:46,0.641,extrap
2016-02-26 14:17:46,0.484339439129656,extrap
2016-02-26 14:17:46,0.31522715309702,extrap
2016-02-26 14:17:46,0.137234937497062,extrap
2016-02-26 14:17:46,-0.0374398126077707,extrap
2016-02-26 14:17:46,-0.188,extrap
2016-02-26 14:17:46,-0.296538185413274,extrap
2016-02-26 14:17:46,-0.358219910508935,extrap
2016-02-26 14:17:46,-0.371195232403201,extrap
2016-02-26 14:17:46,-0.327088788616799,extrap
2016-02-26 14:17:46,-0.211,extrap
2016-02-26 14:17:46,-0.0253311828745897,extrap
2016-02-26 14:17:46,0.157169007783413,extrap
2016-02-26 14:17:46,0.252563255014685,extrap
2016-02-26 14:17:46,0.324058226753547,extrap
2016-02-26 14:17:46,0.582,extrap
2016-02-26 14:17:46,1.14886351533164,extrap
2016-02-26 14:17:46,1.77005113757786,extrap
2016-02-26 14:17:46,2.38776981391124,extrap
2016-02-26 14:17:46,2.95798518921076,extrap
2016-02-26 14:17:46,3.4195678851699,extrap
2016-02-26 14:17:46,3.71138852348215,extrap
2016-02-26 14:17:46,3.77231772584099,extrap
2016-02-26 14:17:46,3.56865968256848,extrap
2016-02-26 14:17:46,3.17645285850104,extrap
2016-02-26 14:17:46,2.6991692871037,extrap
2016-02-26 14:17:46,2.24028100184146,extrap
2016-02-26 14:17:46,1.90326003617933,extrap
2016-02-26 14:17:46,1.6968098539317,extrap
2016-02-26 14:17:46,1.36849390676531,extrap
2016-02-26 14:17:46,1.012,extrap
2016-02-26 14:17:46,0.700941760177316,extrap
2016-02-26 14:17:46,0.414221763520787,extrap
2016-02-26 14:17:46,0.108454188219276,extrap
2016-02-26 14:17:46,-0.227793191689539,extrap
2016-02-26 14:17:46,-0.574,extrap
2016-02-26 14:17:46,-0.906317132649312,extrap
2016-02-26 14:17:46,-1.19313723738079,extrap
2016-02-26 14:17:46,-1.4013522550716,extrap
2016-02-26 14:17:46,-1.50794723080524,extrap
2016-02-26 14:17:47,-1.5,extrap
2016-02-26 14:17:47,-1.37788572258913,extrap
2016-02-26 14:17:47,-1.19341368693366,extrap
2016-02-26 14:17:47,-1.01001555035704,extrap
2016-02-26 14:17:47,-0.862689626283263,extrap
2016-02-26 14:17:47,-0.758,extrap
2016-02-26 14:17:47,-0.695848976280447,extrap
2016-02-26 14:17:47,-0.654437097807438,extrap
2016-02-26 14:17:47,-0.60335255026228,extrap
2016-02-26 14:17:47,-0.438880337115233,extrap
2016-02-26 14:17:47,0.016,extrap
2016-02-26 14:17:47,0.837989332867963,extrap
2016-02-26 14:17:47,1.68976069733001,extrap
2016-02-26 14:17:47,2.48156773905429,extrap
2016-02-26 14:17:47,3.13837527500305,extrap
2016-02-26 14:17:47,3.56401700590813,extrap
2016-02-26 14:17:47,3.66230691012421,extrap
2016-02-26 14:17:47,3.38407103120607,extrap
2016-02-26 14:17:47,2.86818367350902,extrap
2016-02-26 14:17:47,2.30053120658852,extrap
2016-02-26 14:17:47,1.867,extrap
2016-02-26 14:17:47,1.6411757195969,extrap
2016-02-26 14:17:47,1.37204331148628,extrap
2016-02-26 14:17:47,1.14889993938258,extrap
2016-02-26 14:17:47,0.998088583844432,extrap
2016-02-26 14:17:47,0.883,extrap
2016-02-26 14:17:47,0.76848934592765,extrap
2016-02-26 14:17:47,0.636216991791213,extrap
2016-02-26 14:17:47,0.473488956439344,extrap
2016-02-26 14:17:47,0.300833068593632,extrap
2016-02-26 14:17:47,0.172,extrap
2016-02-26 14:17:47,0.119345955981467,extrap
2016-02-26 14:17:47,0.083871066994479,extrap
2016-02-26 14:17:47,-0.0126728202746418,extrap
2016-02-26 14:17:47,-0.165942332252761,extrap
2016-02-26 14:17:47,-0.289,extrap
2016-02-26 14:17:47,-0.316125288773306,extrap
2016-02-26 14:17:47,-0.280830395186937,extrap
2016-02-26 14:17:47,-0.239806014811756,extrap
2016-02-26 14:17:47,-0.212277839210381,extrap
2016-02-26 14:17:47,-0.18,extrap
2016-02-26 14:17:47,-0.102675709221043,extrap
2016-02-26 14:17:47,0.141684282922721,extrap
2016-02-26 14:17:47,0.685062400174893,extrap
2016-02-26 14:17:47,1.41956583912287,extrap
2016-02-26 14:17:47,2.17498532889048,extrap
2016-02-26 14:17:47,2.87418417918682,extrap
2016-02-26 14:17:47,3.46487973750551,extrap
2016-02-26 14:17:47,3.89478935134019,extrap
2016-02-26 14:17:47,4.1116303681845,extrap
2016-02-26 14:17:47,4.06600619324787,extrap
2016-02-26 14:17:47,3.7749032750387,extrap
2016-02-26 14:17:47,3.32169316978338,extrap
2016-02-26 14:17:47,2.79263390430785,extrap
2016-02-26 14:17:47,2.27398350543808,extrap
2016-02-26 14:17:47,1.852,extrap
2016-02-26 14:17:47,1.53172365656198,extrap
2016-02-26 14:17:47,1.09958549341758,extrap
2016-02-26 14:17:47,0.647632689115302,extrap
2016-02-26 14:17:47,0.218418355796559,extrap
2016-02-26 14:17:47,-0.195,extrap
2016-02-26 14:17:47,-0.591917000771842,extrap
2016-02-26 14:17:47,-0.932427371901292,extrap
2016-02-26 14:17:47,-1.16872221847908,extrap
2016-02-26 14:17:47,-1.29649990294557,extrap
2016-02-26 14:17:47,-1.355,extrap
2016-02-26 14:17:47,-1.37587246964097,extrap
2016-02-26 14:17:47,-1.35286839755884,extrap
2016-02-26 14:17:47,-1.2717013482837,extrap
2016-02-26 14:17:47,-1.15113857666892,extrap
2016-02-26 14:17:47,-1.043,extrap
2016-02-26 14:17:47,-0.985469995668222,extrap
2016-02-26 14:17:47,-0.956442814133694,extrap
2016-02-26 14:17:47,-0.919671464261653,extrap
2016-02-26 14:17:47,-0.860327429136862,extrap
2016-02-26 14:17:47,-0.785,extrap
2016-02-26 14:17:47,-0.6681153090598,extrap
2016-02-26 14:17:47,-0.351722224696432,extrap
2016-02-26 14:17:47,0.341644696017117,extrap
2016-02-26 14:17:47,1.27709330463016,extrap
2016-02-26 14:17:47,2.16932843511356,extrap
2016-02-26 14:17:47,2.91976276051923,extrap
2016-02-26 14:17:47,3.48469530718633,extrap
2016-02-26 14:17:47,3.82042510145402,extrap
2016-02-26 14:17:47,3.88325116966146,extrap
2016-02-26 14:17:47,3.65570506568917,extrap
2016-02-26 14:17:47,3.22524845358309,extrap
2016-02-26 14:17:47,2.70557552493055,extrap
2016-02-26 14:17:47,2.21036986033715,extrap
2016-02-26 14:17:47,1.8533515230095,extrap
2016-02-26 14:17:47,1.652,extrap
2016-02-26 14:17:47,1.34797896850742,extrap
2016-02-26 14:17:47,0.99936509418887,extrap
2016-02-26 14:17:47,0.680638606125752,extrap
2016-02-26 14:17:47,0.4379258160333,extrap
2016-02-26 14:17:47,0.289,extrap
2016-02-26 14:17:47,0.235262446075581,extrap
2016-02-26 14:17:47,0.217557176858461,extrap
2016-02-26 14:17:47,0.164143587640122,extrap
2016-02-26 14:17:47,0.0620356330643142,extrap
2016-02-26 14:17:48,-0.043,extrap
2016-02-26 14:17:40,0.93,origin
2016-02-26 14:17:40,0.539,origin
2016-02-26 14:17:40,0.383,origin
2016-02-26 14:17:40,0.195,origin
2016-02-26 14:17:40,-0.152,origin
2016-02-26 14:17:40,-0.223,origin
2016-02-26 14:17:40,-0.02,origin
2016-02-26 14:17:40,0.801,origin
2016-02-26 14:17:40,2.00183603121001,origin
2016-02-26 14:17:40,1.99787529634493,origin
2016-02-26 14:17:40,1.99402532574374,origin
2016-02-26 14:17:40,1.676,origin
2016-02-26 14:17:40,1.445,origin
2016-02-26 14:17:40,0.734,origin
2016-02-26 14:17:40,-0.277,origin
2016-02-26 14:17:40,-1.031,origin
2016-02-26 14:17:40,-1.375,origin
2016-02-26 14:17:40,-1.051,origin
2016-02-26 14:17:40,-0.758,origin
2016-02-26 14:17:40,-0.793,origin
2016-02-26 14:17:40,-0.453,origin
2016-02-26 14:17:40,0.984,origin
2016-02-26 14:17:40,1.99335927989074,origin
2016-02-26 14:17:40,1.99698431439317,origin
2016-02-26 14:17:40,1.99836420930093,origin
2016-02-26 14:17:40,1.773,origin
2016-02-26 14:17:40,1.16,origin
2016-02-26 14:17:40,0.59,origin
2016-02-26 14:17:40,0.566,origin
2016-02-26 14:17:40,0.254,origin
2016-02-26 14:17:40,-0.141,origin
2016-02-26 14:17:40,-0.5,origin
2016-02-26 14:17:40,-0.496,origin
2016-02-26 14:17:40,0.445,origin
2016-02-26 14:17:40,2.00737541959655,origin
2016-02-26 14:17:40,1.99676598706356,origin
2016-02-26 14:17:40,2.00235438853287,origin
2016-02-26 14:17:40,1.785,origin
2016-02-26 14:17:40,1.008,origin
2016-02-26 14:17:40,0.758,origin
2016-02-26 14:17:41,0.215,origin
2016-02-26 14:17:41,-0.977,origin
2016-02-26 14:17:41,-1.52,origin
2016-02-26 14:17:41,-0.859,origin
2016-02-26 14:17:41,-0.898,origin
2016-02-26 14:17:41,-0.766,origin
2016-02-26 14:17:41,-0.52,origin
2016-02-26 14:17:41,0.996,origin
2016-02-26 14:17:41,1.9907735805793,origin
2016-02-26 14:17:41,2.01604201487656,origin
2016-02-26 14:17:41,1.99541997721197,origin
2016-02-26 14:17:41,1.449,origin
2016-02-26 14:17:41,0.996,origin
2016-02-26 14:17:41,0.875,origin
2016-02-26 14:17:41,0.59,origin
2016-02-26 14:17:41,0.129,origin
2016-02-26 14:17:41,-0.461,origin
2016-02-26 14:17:41,-0.32,origin
2016-02-26 14:17:41,0.184,origin
2016-02-26 14:17:41,0.738,origin
2016-02-26 14:17:41,2.00389493483622,origin
2016-02-26 14:17:41,1.99802220992149,origin
2016-02-26 14:17:41,2.00624612357042,origin
2016-02-26 14:17:41,1.98,origin
2016-02-26 14:17:41,1.395,origin
2016-02-26 14:17:41,0.789,origin
2016-02-26 14:17:41,0.078,origin
2016-02-26 14:17:41,-0.656,origin
2016-02-26 14:17:41,-1.148,origin
2016-02-26 14:17:41,-1.055,origin
2016-02-26 14:17:41,-0.719,origin
