HEADER_TIME_STAMP,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,group
2015-12-15 13:51:54,0.822402510812533,extrap
2015-12-15 13:51:54,0.606542144778334,extrap
2015-12-15 13:51:54,0.495454601540149,extrap
2015-12-15 13:51:54,0.476410694941254,extrap
2015-12-15 13:51:54,0.52,extrap
2015-12-15 13:51:54,0.56049559623629,extrap
2015-12-15 13:51:54,0.544057252652152,extrap
2015-12-15 13:51:54,0.45432959622297,extrap
2015-12-15 13:51:54,0.322761754501941,extrap
2015-12-15 13:51:54,0.191,extrap
2015-12-15 13:51:54,0.0682894897687069,extrap
2015-12-15 13:51:54,-0.0225310805380995,extrap
2015-12-15 13:51:54,-0.0800144086572945,extrap
2015-12-15 13:51:54,-0.0979748448156124,extrap
2015-12-15 13:51:54,-0.0659987189420822,extrap
2015-12-15 13:51:54,0.00345784040332064,extrap
2015-12-15 13:51:54,0.0929562256120559,extrap
2015-12-15 13:51:54,0.212809527096668,extrap
2015-12-15 13:51:54,0.356791906272977,extrap
2015-12-15 13:51:54,0.516004254853241,extrap
2015-12-15 13:51:54,0.789605354678584,extrap
2015-12-15 13:51:54,1.41545877264625,extrap
2015-12-15 13:51:54,2.06650077844097,extrap
2015-12-15 13:51:54,2.63114373001414,extrap
2015-12-15 13:51:54,3.09821310522112,extrap
2015-12-15 13:51:54,3.45653438191728,extrap
2015-12-15 13:51:54,3.69493303795799,extrap
2015-12-15 13:51:54,3.8022345511986,extrap
2015-12-15 13:51:54,3.76807420931491,extrap
2015-12-15 13:51:54,3.60071188329449,extrap
2015-12-15 13:51:54,3.32703144825654,extrap
2015-12-15 13:51:54,2.97472647330458,extrap
2015-12-15 13:51:54,2.57149052754214,extrap
2015-12-15 13:51:54,2.14501718007277,extrap
2015-12-15 13:51:54,1.723,extrap
2015-12-15 13:51:54,1.33292618913149,extrap
2015-12-15 13:51:54,0.996641690583553,extrap
2015-12-15 13:51:54,0.712257584592919,extrap
2015-12-15 13:51:54,0.469882380289555,extrap
2015-12-15 13:51:54,0.288996070274789,extrap
2015-12-15 13:51:54,0.135638700743994,extrap
2015-12-15 13:51:54,0.0161640777967418,extrap
2015-12-15 13:51:54,-0.0979490762632792,extrap
2015-12-15 13:51:54,-0.212139438926652,extrap
2015-12-15 13:51:54,-0.313002470159962,extrap
2015-12-15 13:51:54,-0.418423160626801,extrap
2015-12-15 13:51:54,-0.50676364361323,extrap
2015-12-15 13:51:54,-0.58876424107052,extrap
2015-12-15 13:51:54,-0.666257160492542,extrap
2015-12-15 13:51:54,-0.723,extrap
2015-12-15 13:51:54,-0.753676088095383,extrap
2015-12-15 13:51:54,-0.730476906392127,extrap
2015-12-15 13:51:54,-0.658290017582249,extrap
2015-12-15 13:51:54,-0.566255541322613,extrap
2015-12-15 13:51:54,-0.465,extrap
2015-12-15 13:51:54,-0.339942560496142,extrap
2015-12-15 13:51:54,-0.238842375834361,extrap
2015-12-15 13:51:54,-0.202391536636313,extrap
2015-12-15 13:51:54,-0.233772625207825,extrap
2015-12-15 13:51:54,-0.246,extrap
2015-12-15 13:51:54,-0.105205630170883,extrap
2015-12-15 13:51:54,0.161543921651295,extrap
2015-12-15 13:51:54,0.994649431752843,extrap
2015-12-15 13:51:54,1.83813703357423,extrap
2015-12-15 13:51:54,2.51466562844441,extrap
2015-12-15 13:51:54,3.02970237157109,extrap
2015-12-15 13:51:54,3.38871441816198,extrap
2015-12-15 13:51:54,3.59716892342478,extrap
2015-12-15 13:51:54,3.6605330425672,extrap
2015-12-15 13:51:54,3.58481941371799,extrap
2015-12-15 13:51:54,3.38858748450651,extrap
2015-12-15 13:51:54,3.10294390225071,extrap
2015-12-15 13:51:54,2.75954087522725,extrap
2015-12-15 13:51:54,2.39003061171276,extrap
2015-12-15 13:51:54,2.0260653199839,extrap
2015-12-15 13:51:54,1.69929720831732,extrap
2015-12-15 13:51:54,1.41991409892204,extrap
2015-12-15 13:51:54,1.13440060768238,extrap
2015-12-15 13:51:54,0.865107059222456,extrap
2015-12-15 13:51:54,0.66,extrap
2015-12-15 13:51:54,0.47953695635144,extrap
2015-12-15 13:51:54,0.353074118362138,extrap
2015-12-15 13:51:54,0.272572695296499,extrap
2015-12-15 13:51:54,0.222087838664045,extrap
2015-12-15 13:51:54,0.195,extrap
2015-12-15 13:51:54,0.172567237782039,extrap
2015-12-15 13:51:54,0.147263550741687,extrap
2015-12-15 13:51:54,0.104924492726945,extrap
2015-12-15 13:51:54,0.0577758979942784,extrap
2015-12-15 13:51:54,0.0309995739068479,extrap
2015-12-15 13:51:54,0.0221579639285209,extrap
2015-12-15 13:51:54,0.0379554183583864,extrap
2015-12-15 13:51:54,0.0904287572534181,extrap
2015-12-15 13:51:54,0.176248164979805,extrap
2015-12-15 13:51:54,0.301003810520809,extrap
2015-12-15 13:51:54,0.492578546311557,extrap
2015-12-15 13:51:55,0.723664551224243,extrap
2015-12-15 13:51:55,1.11849179144701,extrap
2015-12-15 13:51:55,1.64293671866693,extrap
2015-12-15 13:51:55,2.17989572130223,extrap
2015-12-15 13:51:55,2.68372826476469,extrap
2015-12-15 13:51:55,3.12998927621938,extrap
2015-12-15 13:51:55,3.49423368283139,extrap
2015-12-15 13:51:55,3.7520164117658,extrap
2015-12-15 13:51:55,3.87889239018768,extrap
2015-12-15 13:51:55,3.85161624016167,extrap
2015-12-15 13:51:55,3.67453402194265,extrap
2015-12-15 13:51:55,3.37958237594758,extrap
2015-12-15 13:51:55,2.99989746588739,extrap
2015-12-15 13:51:55,2.56861545547298,extrap
2015-12-15 13:51:55,2.11887250841529,extrap
2015-12-15 13:51:55,1.68380478842523,extrap
2015-12-15 13:51:55,1.29365940284214,extrap
2015-12-15 13:51:55,0.980287491566516,extrap
2015-12-15 13:51:55,0.776995454175031,extrap
2015-12-15 13:51:55,0.578905166087385,extrap
2015-12-15 13:51:55,0.380745311919417,extrap
2015-12-15 13:51:55,0.166055454518239,extrap
2015-12-15 13:51:55,-0.0485865548877492,extrap
2015-12-15 13:51:55,-0.227003944968365,extrap
2015-12-15 13:51:55,-0.375018827681631,extrap
2015-12-15 13:51:55,-0.460777371863776,extrap
2015-12-15 13:51:55,-0.487794388162894,extrap
2015-12-15 13:51:55,-0.486986277182415,extrap
2015-12-15 13:51:55,-0.488,extrap
2015-12-15 13:51:47,1.96493182507678,origin
2015-12-15 13:51:47,2.00692475214043,origin
2015-12-15 13:51:47,2.04206519977338,origin
2015-12-15 13:51:47,1.813,origin
2015-12-15 13:51:47,1.547,origin
2015-12-15 13:51:47,1.289,origin
2015-12-15 13:51:47,1.066,origin
2015-12-15 13:51:47,0.871,origin
2015-12-15 13:51:47,0.715,origin
2015-12-15 13:51:47,0.602,origin
2015-12-15 13:51:47,0.527,origin
2015-12-15 13:51:47,0.469,origin
2015-12-15 13:51:47,0.406,origin
2015-12-15 13:51:47,0.344,origin
2015-12-15 13:51:47,0.309,origin
2015-12-15 13:51:47,0.344,origin
2015-12-15 13:51:47,0.402,origin
2015-12-15 13:51:48,0.43,origin
2015-12-15 13:51:48,0.422,origin
2015-12-15 13:51:48,0.477,origin
2015-12-15 13:51:48,0.637,origin
2015-12-15 13:51:48,0.875,origin
2015-12-15 13:51:48,1.234,origin
2015-12-15 13:51:48,1.848,origin
2015-12-15 13:51:48,1.98554836653539,origin
2015-12-15 13:51:48,1.95684495195343,origin
2015-12-15 13:51:48,2.01588096924915,origin
2015-12-15 13:51:48,1.9849179615295,origin
2015-12-15 13:51:48,2.01430743239938,origin
2015-12-15 13:51:48,2.03299307652065,origin
2015-12-15 13:51:48,2.02251777261552,origin
2015-12-15 13:51:48,1.99099124060865,origin
2015-12-15 13:51:48,1.99056977762557,origin
2015-12-15 13:51:48,1.758,origin
2015-12-15 13:51:48,1.48,origin
2015-12-15 13:51:48,1.156,origin
2015-12-15 13:51:48,0.813,origin
2015-12-15 13:51:48,0.484,origin
2015-12-15 13:51:48,0.211,origin
2015-12-15 13:51:48,-0.004,origin
2015-12-15 13:51:48,-0.191,origin
2015-12-15 13:51:48,-0.305,origin
2015-12-15 13:51:48,-0.379,origin
2015-12-15 13:51:48,-0.438,origin
2015-12-15 13:51:48,-0.473,origin
2015-12-15 13:51:48,-0.492,origin
2015-12-15 13:51:48,-0.523,origin
2015-12-15 13:51:48,-0.574,origin
2015-12-15 13:51:48,-0.621,origin
2015-12-15 13:51:48,-0.629,origin
2015-12-15 13:51:48,-0.582,origin
2015-12-15 13:51:48,-0.523,origin
2015-12-15 13:51:48,-0.469,origin
2015-12-15 13:51:48,-0.352,origin
2015-12-15 13:51:48,-0.137,origin
2015-12-15 13:51:48,0.355,origin
2015-12-15 13:51:48,1.293,origin
2015-12-15 13:51:48,2.07467620376613,origin
2015-12-15 13:51:48,1.98863843873676,origin
2015-12-15 13:51:48,2.02761570039861,origin
2015-12-15 13:51:48,1.98801879875142,origin
2015-12-15 13:51:48,2.02616629883423,origin
2015-12-15 13:51:48,1.98432102981181,origin
2015-12-15 13:51:48,1.94321420403128,origin
2015-12-15 13:51:48,1.99297566970979,origin
2015-12-15 13:51:48,1.99282495374713,origin
2015-12-15 13:51:48,1.934,origin
2015-12-15 13:51:48,1.559,origin
2015-12-15 13:51:48,1.293,origin
2015-12-15 13:51:48,1.09,origin
2015-12-15 13:51:48,0.918,origin
2015-12-15 13:51:48,0.793,origin
2015-12-15 13:51:48,0.715,origin
2015-12-15 13:51:48,0.668,origin
2015-12-15 13:51:48,0.629,origin
2015-12-15 13:51:48,0.566,origin
2015-12-15 13:51:48,0.512,origin
2015-12-15 13:51:48,0.477,origin
2015-12-15 13:51:48,0.469,origin
2015-12-15 13:51:48,0.488,origin
2015-12-15 13:51:48,0.563,origin
2015-12-15 13:51:48,0.723,origin
2015-12-15 13:51:48,0.938,origin
2015-12-15 13:51:48,1.172,origin
2015-12-15 13:51:48,1.445,origin
2015-12-15 13:51:48,1.91,origin
2015-12-15 13:51:48,1.99384676795965,origin
2015-12-15 13:51:48,1.9816899518988,origin
2015-12-15 13:51:48,2.01139268492176,origin
2015-12-15 13:51:48,1.99923071002861,origin
2015-12-15 13:51:48,1.95533324051089,origin
2015-12-15 13:51:48,2.06583896132046,origin
2015-12-15 13:51:48,1.99751163164549,origin
2015-12-15 13:51:48,2.00005819551396,origin
2015-12-15 13:51:48,1.97880691724543,origin
2015-12-15 13:51:48,1.99327178668773,origin
2015-12-15 13:51:48,1.578,origin
2015-12-15 13:51:49,1.168,origin
2015-12-15 13:51:49,0.895,origin
2015-12-15 13:51:49,0.578,origin
2015-12-15 13:51:49,0.195,origin
2015-12-15 13:51:49,-0.199,origin
2015-12-15 13:51:49,-0.473,origin
2015-12-15 13:51:49,-0.578,origin
2015-12-15 13:51:49,-0.566,origin
2015-12-15 13:51:49,-0.504,origin
2015-12-15 13:51:49,-0.457,origin
2015-12-15 13:51:49,-0.469,origin
2015-12-15 13:51:49,-0.523,origin
2015-12-15 13:51:49,-0.594,origin
2015-12-15 13:51:49,-0.641,origin
2015-12-15 13:51:49,-0.664,origin
2015-12-15 13:51:49,-0.641,origin
2015-12-15 13:51:49,-0.535,origin
2015-12-15 13:51:49,-0.379,origin
2015-12-15 13:51:49,-0.199,origin
2015-12-15 13:51:49,0.027,origin
2015-12-15 13:51:49,0.52,origin
2015-12-15 13:51:49,1.652,origin
2015-12-15 13:51:49,2.02431064160006,origin
2015-12-15 13:51:49,2.01475349880631,origin
2015-12-15 13:51:49,1.98866052050102,origin
2015-12-15 13:51:49,2.05870624057485,origin
2015-12-15 13:51:49,2.02568370068771,origin
2015-12-15 13:51:49,1.99050850663025,origin
2015-12-15 13:51:49,2.02285939517327,origin
2015-12-15 13:51:49,2.0037222957615,origin
2015-12-15 13:51:49,1.91793109712705,origin
2015-12-15 13:51:49,1.96427410817649,origin
2015-12-15 13:51:49,1.922,origin
2015-12-15 13:51:49,1.469,origin
2015-12-15 13:51:49,1.051,origin
2015-12-15 13:51:49,0.734,origin
2015-12-15 13:51:49,0.508,origin
2015-12-15 13:51:49,0.375,origin
2015-12-15 13:51:49,0.352,origin
2015-12-15 13:51:49,0.387,origin
2015-12-15 13:51:49,0.402,origin
2015-12-15 13:51:49,0.316,origin
2015-12-15 13:51:49,0.184,origin
2015-12-15 13:51:49,0.078,origin
2015-12-15 13:51:49,0.027,origin
2015-12-15 13:51:49,0.031,origin
2015-12-15 13:51:49,0.109,origin
2015-12-15 13:51:49,0.262,origin
2015-12-15 13:51:49,0.531,origin
2015-12-15 13:51:49,1.129,origin
2015-12-15 13:51:49,2.00009280251928,origin
2015-12-15 13:51:49,2.00528023598603,origin
2015-12-15 13:51:49,2.01289058338457,origin
2015-12-15 13:51:49,2.02012047650545,origin
2015-12-15 13:51:49,2.02054105106694,origin
2015-12-15 13:51:49,1.97395286706027,origin
2015-12-15 13:51:49,1.96536228983678,origin
2015-12-15 13:51:49,2.00990298551418,origin
2015-12-15 13:51:49,2.0003887939549,origin
2015-12-15 13:51:49,1.98451068443194,origin
2015-12-15 13:51:49,1.805,origin
2015-12-15 13:51:49,1.184,origin
2015-12-15 13:51:49,0.68,origin
2015-12-15 13:51:49,0.258,origin
2015-12-15 13:51:49,-0.074,origin
2015-12-15 13:51:49,-0.328,origin
2015-12-15 13:51:49,-0.465,origin
2015-12-15 13:51:49,-0.465,origin
2015-12-15 13:51:49,-0.383,origin
2015-12-15 13:51:49,-0.301,origin
2015-12-15 13:51:49,-0.293,origin
2015-12-15 13:51:49,-0.34,origin
2015-12-15 13:51:49,-0.438,origin
2015-12-15 13:51:49,-0.543,origin
2015-12-15 13:51:49,-0.605,origin
2015-12-15 13:51:49,-0.598,origin
2015-12-15 13:51:49,-0.523,origin
2015-12-15 13:51:49,-0.371,origin
2015-12-15 13:51:49,-0.113,origin
2015-12-15 13:51:49,0.223,origin
2015-12-15 13:51:50,0.543,origin
2015-12-15 13:51:50,0.852,origin
2015-12-15 13:51:50,1.23,origin
2015-12-15 13:51:50,1.742,origin
2015-12-15 13:51:50,1.96858859642539,origin
2015-12-15 13:51:50,2.01016045342367,origin
2015-12-15 13:51:50,1.98207430551074,origin
2015-12-15 13:51:50,1.9938162864777,origin
2015-12-15 13:51:50,1.97068361253046,origin
2015-12-15 13:51:50,2.01493128953808,origin
2015-12-15 13:51:50,2.03436461258105,origin
2015-12-15 13:51:50,1.96899539725526,origin
2015-12-15 13:51:50,1.875,origin
2015-12-15 13:51:50,1.723,origin
2015-12-15 13:51:50,1.523,origin
2015-12-15 13:51:50,1.246,origin
2015-12-15 13:51:50,0.961,origin
2015-12-15 13:51:50,0.734,origin
2015-12-15 13:51:50,0.594,origin
2015-12-15 13:51:50,0.52,origin
2015-12-15 13:51:50,0.449,origin
2015-12-15 13:51:50,0.34,origin
2015-12-15 13:51:50,0.215,origin
2015-12-15 13:51:50,0.117,origin
2015-12-15 13:51:50,0.086,origin
2015-12-15 13:51:50,0.109,origin
2015-12-15 13:51:50,0.164,origin
2015-12-15 13:51:50,0.242,origin
2015-12-15 13:51:50,0.367,origin
2015-12-15 13:51:50,0.625,origin
2015-12-15 13:51:50,1.109,origin
2015-12-15 13:51:50,1.94774388047908,origin
2015-12-15 13:51:50,2.03458406664326,origin
2015-12-15 13:51:50,2.00433513651,origin
2015-12-15 13:51:50,2.02203798445489,origin
2015-12-15 13:51:50,2.01901460706035,origin
2015-12-15 13:51:50,2.04363090780681,origin
2015-12-15 13:51:50,1.96118943506056,origin
2015-12-15 13:51:50,1.96994832690472,origin
2015-12-15 13:51:50,1.96742791215512,origin
2015-12-15 13:51:50,2.01875892069016,origin
2015-12-15 13:51:50,1.789,origin
2015-12-15 13:51:50,1.191,origin
2015-12-15 13:51:50,0.742,origin
2015-12-15 13:51:50,0.406,origin
2015-12-15 13:51:50,0.129,origin
2015-12-15 13:51:50,-0.113,origin
2015-12-15 13:51:50,-0.289,origin
2015-12-15 13:51:50,-0.34,origin
2015-12-15 13:51:50,-0.301,origin
2015-12-15 13:51:50,-0.242,origin
2015-12-15 13:51:50,-0.234,origin
2015-12-15 13:51:50,-0.293,origin
2015-12-15 13:51:50,-0.367,origin
2015-12-15 13:51:50,-0.422,origin
2015-12-15 13:51:50,-0.457,origin
2015-12-15 13:51:50,-0.457,origin
2015-12-15 13:51:50,-0.371,origin
2015-12-15 13:51:50,-0.168,origin
2015-12-15 13:51:50,0.203,origin
2015-12-15 13:51:50,0.727,origin
2015-12-15 13:51:50,1.277,origin
2015-12-15 13:51:50,1.934,origin
2015-12-15 13:51:50,1.92452303343257,origin
2015-12-15 13:51:50,2.04032410445794,origin
2015-12-15 13:51:50,1.92379004509406,origin
2015-12-15 13:51:50,2.00754315810833,origin
2015-12-15 13:51:50,2.00887142659579,origin
2015-12-15 13:51:50,1.97537642705856,origin
2015-12-15 13:51:50,1.97791466677569,origin
2015-12-15 13:51:50,2.02659377695673,origin
2015-12-15 13:51:50,2.00339457700017,origin
2015-12-15 13:51:50,2.01341666578554,origin
2015-12-15 13:51:50,1.98306649242345,origin
2015-12-15 13:51:50,1.84,origin
2015-12-15 13:51:50,1.523,origin
2015-12-15 13:51:50,1.262,origin
2015-12-15 13:51:50,1.016,origin
2015-12-15 13:51:50,0.824,origin
2015-12-15 13:51:50,0.695,origin
2015-12-15 13:51:51,0.613,origin
2015-12-15 13:51:51,0.586,origin
2015-12-15 13:51:51,0.555,origin
2015-12-15 13:51:51,0.469,origin
2015-12-15 13:51:51,0.352,origin
2015-12-15 13:51:51,0.242,origin
2015-12-15 13:51:51,0.184,origin
2015-12-15 13:51:51,0.215,origin
2015-12-15 13:51:51,0.293,origin
2015-12-15 13:51:51,0.418,origin
2015-12-15 13:51:51,0.582,origin
2015-12-15 13:51:51,0.832,origin
2015-12-15 13:51:51,1.328,origin
2015-12-15 13:51:51,1.9810519399225,origin
2015-12-15 13:51:51,2.00738540360776,origin
2015-12-15 13:51:51,2.02916044792496,origin
2015-12-15 13:51:51,1.98021524583689,origin
2015-12-15 13:51:51,2.03631425566092,origin
2015-12-15 13:51:51,2.04841963270492,origin
2015-12-15 13:51:51,2.02958275312136,origin
2015-12-15 13:51:51,1.99617270249918,origin
2015-12-15 13:51:51,2.02164083837184,origin
2015-12-15 13:51:51,1.99097161077687,origin
2015-12-15 13:51:51,1.99313368289531,origin
2015-12-15 13:51:51,1.535,origin
2015-12-15 13:51:51,0.887,origin
2015-12-15 13:51:51,0.43,origin
2015-12-15 13:51:51,0.086,origin
2015-12-15 13:51:51,-0.191,origin
2015-12-15 13:51:51,-0.402,origin
2015-12-15 13:51:51,-0.5,origin
2015-12-15 13:51:51,-0.492,origin
2015-12-15 13:51:51,-0.438,origin
2015-12-15 13:51:51,-0.406,origin
2015-12-15 13:51:51,-0.422,origin
2015-12-15 13:51:51,-0.449,origin
2015-12-15 13:51:51,-0.438,origin
2015-12-15 13:51:51,-0.395,origin
2015-12-15 13:51:51,-0.297,origin
2015-12-15 13:51:51,-0.156,origin
2015-12-15 13:51:51,0.031,origin
2015-12-15 13:51:51,0.277,origin
2015-12-15 13:51:51,0.512,origin
2015-12-15 13:51:51,0.773,origin
2015-12-15 13:51:51,1.184,origin
2015-12-15 13:51:51,1.793,origin
2015-12-15 13:51:51,1.94608842334216,origin
2015-12-15 13:51:51,1.9338777411183,origin
2015-12-15 13:51:51,2.01210457778954,origin
2015-12-15 13:51:51,2.00424869138773,origin
2015-12-15 13:51:51,1.96711157253057,origin
2015-12-15 13:51:51,1.99542992413583,origin
2015-12-15 13:51:51,1.97311664645015,origin
2015-12-15 13:51:51,2.00482879212212,origin
2015-12-15 13:51:51,1.98492406158407,origin
2015-12-15 13:51:51,1.9772395287184,origin
2015-12-15 13:51:51,1.938,origin
2015-12-15 13:51:51,1.586,origin
2015-12-15 13:51:51,1.273,origin
2015-12-15 13:51:51,1.027,origin
2015-12-15 13:51:51,0.859,origin
2015-12-15 13:51:51,0.742,origin
2015-12-15 13:51:51,0.648,origin
2015-12-15 13:51:51,0.547,origin
2015-12-15 13:51:51,0.418,origin
2015-12-15 13:51:51,0.285,origin
2015-12-15 13:51:51,0.172,origin
2015-12-15 13:51:51,0.086,origin
2015-12-15 13:51:51,0.031,origin
2015-12-15 13:51:51,0.016,origin
2015-12-15 13:51:51,0.035,origin
2015-12-15 13:51:51,0.082,origin
2015-12-15 13:51:51,0.152,origin
2015-12-15 13:51:51,0.266,origin
2015-12-15 13:51:51,0.477,origin
2015-12-15 13:51:51,1.016,origin
2015-12-15 13:51:51,1.95680020588054,origin
2015-12-15 13:51:51,1.98409403209228,origin
2015-12-15 13:51:51,1.98390619093107,origin
2015-12-15 13:51:51,1.93379737419985,origin
2015-12-15 13:51:52,2.03467432329561,origin
2015-12-15 13:51:52,2.00328035569682,origin
2015-12-15 13:51:52,1.9853070576361,origin
2015-12-15 13:51:52,2.04826460015337,origin
2015-12-15 13:51:52,1.99684403185854,origin
2015-12-15 13:51:52,2.02117742456941,origin
2015-12-15 13:51:52,1.99549151491011,origin
2015-12-15 13:51:52,1.457,origin
2015-12-15 13:51:52,0.918,origin
2015-12-15 13:51:52,0.414,origin
2015-12-15 13:51:52,-0.027,origin
2015-12-15 13:51:52,-0.324,origin
2015-12-15 13:51:52,-0.457,origin
2015-12-15 13:51:52,-0.469,origin
2015-12-15 13:51:52,-0.426,origin
2015-12-15 13:51:52,-0.363,origin
2015-12-15 13:51:52,-0.344,origin
2015-12-15 13:51:52,-0.359,origin
2015-12-15 13:51:52,-0.395,origin
2015-12-15 13:51:52,-0.414,origin
2015-12-15 13:51:52,-0.43,origin
2015-12-15 13:51:52,-0.457,origin
2015-12-15 13:51:52,-0.457,origin
2015-12-15 13:51:52,-0.406,origin
2015-12-15 13:51:52,-0.32,origin
2015-12-15 13:51:52,-0.188,origin
2015-12-15 13:51:52,0.055,origin
2015-12-15 13:51:52,0.652,origin
2015-12-15 13:51:52,1.773,origin
2015-12-15 13:51:52,1.9990162171175,origin
2015-12-15 13:51:52,1.97853035216604,origin
2015-12-15 13:51:52,2.0227511439665,origin
2015-12-15 13:51:52,2.02313217006273,origin
2015-12-15 13:51:52,1.97975488934949,origin
2015-12-15 13:51:52,1.96764496360259,origin
2015-12-15 13:51:52,1.99639704576355,origin
2015-12-15 13:51:52,1.96286085616127,origin
2015-12-15 13:51:52,2.04512913610946,origin
2015-12-15 13:51:52,1.961,origin
2015-12-15 13:51:52,1.484,origin
2015-12-15 13:51:52,1.102,origin
2015-12-15 13:51:52,0.844,origin
2015-12-15 13:51:52,0.676,origin
2015-12-15 13:51:52,0.578,origin
2015-12-15 13:51:52,0.52,origin
2015-12-15 13:51:52,0.457,origin
2015-12-15 13:51:52,0.367,origin
2015-12-15 13:51:52,0.254,origin
2015-12-15 13:51:52,0.16,origin
2015-12-15 13:51:52,0.105,origin
2015-12-15 13:51:52,0.07,origin
2015-12-15 13:51:52,0.051,origin
2015-12-15 13:51:52,0.051,origin
2015-12-15 13:51:52,0.094,origin
2015-12-15 13:51:52,0.219,origin
2015-12-15 13:51:52,0.465,origin
2015-12-15 13:51:52,0.902,origin
2015-12-15 13:51:52,1.691,origin
2015-12-15 13:51:52,1.97408850743409,origin
2015-12-15 13:51:52,1.96971576797418,origin
2015-12-15 13:51:52,1.97288198021119,origin
2015-12-15 13:51:52,1.97255139070805,origin
2015-12-15 13:51:52,2.02807839218394,origin
2015-12-15 13:51:52,2.01860707088905,origin
2015-12-15 13:51:52,2.01821924673081,origin
2015-12-15 13:51:52,1.97603379658056,origin
2015-12-15 13:51:52,2.02144499908577,origin
2015-12-15 13:51:52,2.03210974288745,origin
2015-12-15 13:51:52,1.535,origin
2015-12-15 13:51:52,0.945,origin
2015-12-15 13:51:52,0.422,origin
2015-12-15 13:51:52,0.008,origin
2015-12-15 13:51:52,-0.258,origin
2015-12-15 13:51:52,-0.375,origin
2015-12-15 13:51:52,-0.375,origin
2015-12-15 13:51:52,-0.328,origin
2015-12-15 13:51:52,-0.301,origin
2015-12-15 13:51:52,-0.332,origin
2015-12-15 13:51:52,-0.426,origin
2015-12-15 13:51:52,-0.527,origin
2015-12-15 13:51:53,-0.59,origin
2015-12-15 13:51:53,-0.586,origin
2015-12-15 13:51:53,-0.551,origin
2015-12-15 13:51:53,-0.484,origin
2015-12-15 13:51:53,-0.406,origin
2015-12-15 13:51:53,-0.316,origin
2015-12-15 13:51:53,-0.246,origin
2015-12-15 13:51:53,-0.121,origin
2015-12-15 13:51:53,0.172,origin
2015-12-15 13:51:53,1.031,origin
2015-12-15 13:51:53,2.0253805247304,origin
2015-12-15 13:51:53,1.99937476223734,origin
2015-12-15 13:51:53,2.01926124571173,origin
2015-12-15 13:51:53,1.97821923942365,origin
2015-12-15 13:51:53,1.98146842270167,origin
2015-12-15 13:51:53,2.02848690009653,origin
2015-12-15 13:51:53,1.99644508634586,origin
2015-12-15 13:51:53,2.07010940806489,origin
2015-12-15 13:51:53,2.01936040922239,origin
2015-12-15 13:51:53,1.914,origin
2015-12-15 13:51:53,1.492,origin
2015-12-15 13:51:53,1.094,origin
2015-12-15 13:51:53,0.766,origin
2015-12-15 13:51:53,0.535,origin
2015-12-15 13:51:53,0.434,origin
2015-12-15 13:51:53,0.434,origin
2015-12-15 13:51:53,0.43,origin
2015-12-15 13:51:53,0.355,origin
2015-12-15 13:51:53,0.219,origin
2015-12-15 13:51:53,0.086,origin
2015-12-15 13:51:53,-0.016,origin
2015-12-15 13:51:53,-0.066,origin
2015-12-15 13:51:53,-0.066,origin
2015-12-15 13:51:53,-0.016,origin
2015-12-15 13:51:53,0.059,origin
2015-12-15 13:51:53,0.113,origin
2015-12-15 13:51:53,0.191,origin
2015-12-15 13:51:53,0.363,origin
2015-12-15 13:51:53,0.758,origin
2015-12-15 13:51:53,1.656,origin
2015-12-15 13:51:53,2.01582544383313,origin
2015-12-15 13:51:53,1.95702335338762,origin
2015-12-15 13:51:53,2.05347796707601,origin
2015-12-15 13:51:53,2.00561036173056,origin
2015-12-15 13:51:53,1.95556337154223,origin
2015-12-15 13:51:53,2.06028954500288,origin
2015-12-15 13:51:53,2.0213101785757,origin
2015-12-15 13:51:53,2.01299984394709,origin
2015-12-15 13:51:53,2.06083072403125,origin
2015-12-15 13:51:53,1.98083827946701,origin
2015-12-15 13:51:53,1.941,origin
2015-12-15 13:51:53,1.336,origin
2015-12-15 13:51:53,0.82,origin
2015-12-15 13:51:53,0.344,origin
2015-12-15 13:51:53,-0.078,origin
2015-12-15 13:51:53,-0.348,origin
2015-12-15 13:51:53,-0.406,origin
2015-12-15 13:51:53,-0.336,origin
2015-12-15 13:51:53,-0.246,origin
2015-12-15 13:51:53,-0.234,origin
2015-12-15 13:51:53,-0.344,origin
2015-12-15 13:51:53,-0.52,origin
2015-12-15 13:51:53,-0.691,origin
2015-12-15 13:51:53,-0.789,origin
2015-12-15 13:51:53,-0.805,origin
2015-12-15 13:51:53,-0.758,origin
2015-12-15 13:51:53,-0.637,origin
2015-12-15 13:51:53,-0.469,origin
2015-12-15 13:51:53,-0.301,origin
2015-12-15 13:51:53,-0.188,origin
2015-12-15 13:51:53,0.117,origin
2015-12-15 13:51:53,0.809,origin
2015-12-15 13:51:53,2.01240389294558,origin
2015-12-15 13:51:53,2.00524107975127,origin
2015-12-15 13:51:53,2.04214377395066,origin
2015-12-15 13:51:53,2.016719245076,origin
2015-12-15 13:51:53,2.02067959264505,origin
2015-12-15 13:51:53,2.04805358480954,origin
2015-12-15 13:51:53,1.97884151522851,origin
2015-12-15 13:51:53,1.99387969763178,origin
2015-12-15 13:51:54,1.99751125031994,origin
2015-12-15 13:51:54,1.97606173363596,origin
2015-12-15 13:51:54,1.641,origin
2015-12-15 13:51:54,1.145,origin
2015-12-15 13:51:54,0.77,origin
2015-12-15 13:51:54,0.539,origin
