HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2016-01-15 11:06:01.150,1.250,-0.047,-0.203
2016-01-15 11:06:01.163,1.258,-0.027,-0.250
2016-01-15 11:06:01.175,1.254,0.000,-0.273
2016-01-15 11:06:01.188,1.215,0.059,-0.289
2016-01-15 11:06:01.200,1.164,0.199,-0.352
2016-01-15 11:06:01.213,1.113,0.262,-0.414
2016-01-15 11:06:01.225,1.078,0.199,-0.367
2016-01-15 11:06:01.238,1.094,0.266,-0.223
2016-01-15 11:06:01.250,1.090,0.371,-0.266
2016-01-15 11:06:01.263,1.055,0.559,-0.379
2016-01-15 11:06:01.275,1.117,0.645,-0.332
2016-01-15 11:06:01.288,1.184,0.672,-0.195
2016-01-15 11:06:01.300,1.168,0.785,-0.035
2016-01-15 11:06:01.313,1.168,-0.059,0.316
2016-01-15 11:06:01.325,1.180,-0.418,0.387
2016-01-15 11:06:01.338,1.207,0.188,0.043
2016-01-15 11:06:01.350,1.258,0.270,-0.156
2016-01-15 11:06:01.363,1.262,-0.113,-0.070
2016-01-15 11:06:01.375,1.117,-0.270,0.031
2016-01-15 11:06:01.388,0.977,-0.227,0.043
2016-01-15 11:06:01.400,0.922,-0.230,0.035
2016-01-15 11:06:01.413,0.965,-0.145,-0.004
2016-01-15 11:06:01.425,0.992,-0.148,-0.016
2016-01-15 11:06:01.438,1.004,-0.152,-0.031
2016-01-15 11:06:01.450,1.008,-0.109,-0.070
2016-01-15 11:06:01.463,0.984,-0.164,-0.066
2016-01-15 11:06:01.475,0.980,-0.176,-0.070
2016-01-15 11:06:01.488,0.992,-0.129,-0.063
2016-01-15 11:06:01.500,0.988,-0.156,-0.039
2016-01-15 11:06:01.513,0.984,-0.195,-0.035
2016-01-15 11:06:01.525,0.980,-0.203,-0.063
2016-01-15 11:06:01.538,0.969,-0.207,-0.098
2016-01-15 11:06:01.550,0.969,-0.199,-0.102
2016-01-15 11:06:01.563,0.988,-0.219,-0.086
2016-01-15 11:06:01.575,0.996,-0.238,-0.090
2016-01-15 11:06:01.588,1.000,-0.238,-0.102
2016-01-15 11:06:01.600,0.992,-0.250,-0.117
2016-01-15 11:06:01.613,0.988,-0.219,-0.125
2016-01-15 11:06:01.625,0.977,-0.211,-0.129
2016-01-15 11:06:01.638,0.984,-0.211,-0.137
2016-01-15 11:06:01.650,0.988,-0.211,-0.156
2016-01-15 11:06:01.663,0.992,-0.227,-0.164
2016-01-15 11:06:01.675,0.988,-0.223,-0.168
2016-01-15 11:06:01.688,0.977,-0.219,-0.168
2016-01-15 11:06:01.700,0.973,-0.211,-0.164
2016-01-15 11:06:01.713,0.973,-0.203,-0.164
2016-01-15 11:06:01.725,0.988,-0.188,-0.168
2016-01-15 11:06:01.738,0.988,-0.184,-0.168
2016-01-15 11:06:01.750,0.980,-0.168,-0.180
2016-01-15 11:06:01.763,0.977,-0.152,-0.176
2016-01-15 11:06:01.775,0.977,-0.160,-0.176
2016-01-15 11:06:01.788,0.984,-0.148,-0.168
2016-01-15 11:06:01.800,0.984,-0.133,-0.168
2016-01-15 11:06:01.813,0.980,-0.156,-0.168
2016-01-15 11:06:01.825,0.980,-0.156,-0.164
2016-01-15 11:06:01.838,0.992,-0.152,-0.168
2016-01-15 11:06:01.850,0.996,-0.164,-0.172
2016-01-15 11:06:01.863,0.996,-0.137,-0.191
2016-01-15 11:06:01.875,1.000,-0.117,-0.195
2016-01-15 11:06:01.888,0.992,-0.133,-0.203
2016-01-15 11:06:01.900,0.988,-0.156,-0.199
2016-01-15 11:06:01.913,0.984,-0.184,-0.199
2016-01-15 11:06:01.925,0.984,-0.160,-0.199
2016-01-15 11:06:01.938,0.984,-0.145,-0.184
2016-01-15 11:06:01.950,0.984,-0.152,-0.191
2016-01-15 11:06:01.963,0.992,-0.164,-0.203
2016-01-15 11:06:01.975,0.984,-0.156,-0.215
2016-01-15 11:06:01.988,0.988,-0.141,-0.223
2016-01-15 11:06:02.000,0.980,-0.129,-0.207
2016-01-15 11:06:02.013,0.984,-0.137,-0.203
2016-01-15 11:06:02.025,0.984,-0.156,-0.199
2016-01-15 11:06:02.038,0.992,-0.148,-0.207
2016-01-15 11:06:02.050,0.988,-0.109,-0.199
2016-01-15 11:06:02.063,0.988,-0.098,-0.195
2016-01-15 11:06:02.075,0.988,-0.125,-0.199
2016-01-15 11:06:02.088,0.992,-0.141,-0.203
2016-01-15 11:06:02.100,0.988,-0.137,-0.199
2016-01-15 11:06:02.113,0.992,-0.109,-0.199
2016-01-15 11:06:02.125,0.992,-0.105,-0.199
2016-01-15 11:06:02.138,0.984,-0.113,-0.195
2016-01-15 11:06:02.150,0.984,-0.125,-0.207
2016-01-15 11:06:02.163,0.984,-0.117,-0.211
2016-01-15 11:06:02.175,0.988,-0.105,-0.211
2016-01-15 11:06:02.188,0.980,-0.102,-0.207
2016-01-15 11:06:02.200,0.977,-0.105,-0.203
2016-01-15 11:06:02.213,0.973,-0.113,-0.203
2016-01-15 11:06:02.225,0.984,-0.113,-0.203
2016-01-15 11:06:02.238,0.988,-0.113,-0.199
2016-01-15 11:06:02.250,0.988,-0.102,-0.203
2016-01-15 11:06:02.263,0.980,-0.105,-0.199
2016-01-15 11:06:02.275,0.980,-0.102,-0.207
2016-01-15 11:06:02.288,0.980,-0.074,-0.219
2016-01-15 11:06:02.300,0.984,-0.066,-0.227
2016-01-15 11:06:02.313,0.988,-0.086,-0.215
2016-01-15 11:06:02.325,1.000,-0.105,-0.215
2016-01-15 11:06:02.338,1.000,-0.105,-0.203
2016-01-15 11:06:02.350,0.992,-0.105,-0.199
2016-01-15 11:06:02.363,0.988,-0.105,-0.199
2016-01-15 11:06:02.375,0.984,-0.109,-0.199
2016-01-15 11:06:02.388,0.988,-0.105,-0.199
2016-01-15 11:06:02.400,0.992,-0.090,-0.207
2016-01-15 11:06:02.413,0.988,-0.090,-0.207
2016-01-15 11:06:02.425,0.980,-0.082,-0.219
2016-01-15 11:06:02.438,0.988,-0.109,-0.215
2016-01-15 11:06:02.450,0.992,-0.102,-0.227
2016-01-15 11:06:02.463,1.000,-0.078,-0.211
2016-01-15 11:06:02.475,0.984,-0.078,-0.203
2016-01-15 11:06:02.488,0.984,-0.082,-0.195
2016-01-15 11:06:02.500,0.969,-0.082,-0.191
2016-01-15 11:06:02.513,0.973,-0.090,-0.191
2016-01-15 11:06:02.525,0.977,-0.090,-0.199
2016-01-15 11:06:02.538,0.980,-0.094,-0.211
2016-01-15 11:06:02.550,0.980,-0.082,-0.215
2016-01-15 11:06:02.563,0.980,-0.086,-0.215
2016-01-15 11:06:02.575,0.984,-0.082,-0.223
2016-01-15 11:06:02.588,0.992,-0.082,-0.219
2016-01-15 11:06:02.600,0.992,-0.086,-0.211
2016-01-15 11:06:02.613,0.992,-0.094,-0.203
2016-01-15 11:06:02.625,0.988,-0.102,-0.199
2016-01-15 11:06:02.638,0.988,-0.090,-0.199
2016-01-15 11:06:02.650,0.980,-0.082,-0.207
2016-01-15 11:06:02.663,0.977,-0.086,-0.219
2016-01-15 11:06:02.675,0.988,-0.086,-0.227
2016-01-15 11:06:02.688,0.988,-0.094,-0.219
2016-01-15 11:06:02.700,0.992,-0.086,-0.211
2016-01-15 11:06:02.713,0.984,-0.098,-0.215
2016-01-15 11:06:02.725,0.977,-0.094,-0.223
2016-01-15 11:06:02.738,0.973,-0.098,-0.234
2016-01-15 11:06:02.750,0.973,-0.086,-0.250
2016-01-15 11:06:02.763,0.977,-0.078,-0.262
2016-01-15 11:06:02.775,0.973,-0.078,-0.250
2016-01-15 11:06:02.788,0.984,-0.098,-0.238
2016-01-15 11:06:02.800,0.992,-0.141,-0.246
2016-01-15 11:06:02.813,1.000,-0.148,-0.254
2016-01-15 11:06:02.825,1.000,-0.113,-0.258
2016-01-15 11:06:02.838,0.996,-0.098,-0.262
2016-01-15 11:06:02.850,0.996,-0.094,-0.266
2016-01-15 11:06:02.863,0.984,-0.109,-0.258
2016-01-15 11:06:02.875,0.980,-0.133,-0.262
2016-01-15 11:06:02.888,0.984,-0.121,-0.258
2016-01-15 11:06:02.900,0.980,-0.117,-0.242
2016-01-15 11:06:02.913,0.977,-0.129,-0.230
2016-01-15 11:06:02.925,0.984,-0.129,-0.227
2016-01-15 11:06:02.938,0.984,-0.109,-0.234
2016-01-15 11:06:02.950,0.977,-0.105,-0.254
2016-01-15 11:06:02.963,0.973,-0.117,-0.277
2016-01-15 11:06:02.975,0.969,-0.133,-0.285
2016-01-15 11:06:02.988,0.977,-0.160,-0.285
2016-01-15 11:06:03.000,0.980,-0.125,-0.281
2016-01-15 11:06:03.013,0.996,-0.094,-0.270
2016-01-15 11:06:03.025,1.000,-0.082,-0.266
2016-01-15 11:06:03.038,0.996,-0.090,-0.266
2016-01-15 11:06:03.050,0.984,-0.105,-0.266
2016-01-15 11:06:03.063,0.980,-0.105,-0.270
2016-01-15 11:06:03.075,0.973,-0.105,-0.270
2016-01-15 11:06:03.088,0.977,-0.102,-0.270
2016-01-15 11:06:03.100,0.988,-0.105,-0.273
2016-01-15 11:06:03.113,0.988,-0.098,-0.277
2016-01-15 11:06:03.125,0.980,-0.094,-0.266
2016-01-15 11:06:03.138,0.973,-0.086,-0.258
2016-01-15 11:06:03.150,0.977,-0.082,-0.258
2016-01-15 11:06:03.163,0.980,-0.082,-0.262
2016-01-15 11:06:03.175,0.977,-0.086,-0.266
2016-01-15 11:06:03.188,0.961,-0.102,-0.266
2016-01-15 11:06:03.200,0.969,-0.102,-0.266
2016-01-15 11:06:03.213,0.973,-0.082,-0.270
2016-01-15 11:06:03.225,0.988,-0.070,-0.270
2016-01-15 11:06:03.238,0.996,-0.059,-0.273
2016-01-15 11:06:03.250,0.988,-0.055,-0.277
2016-01-15 11:06:03.263,0.973,-0.059,-0.277
2016-01-15 11:06:03.275,0.945,-0.074,-0.281
2016-01-15 11:06:03.288,0.934,-0.070,-0.273
2016-01-15 11:06:03.300,0.938,-0.070,-0.273
2016-01-15 11:06:03.313,0.945,-0.074,-0.285
2016-01-15 11:06:03.325,0.953,-0.082,-0.289
2016-01-15 11:06:03.338,0.977,-0.090,-0.285
2016-01-15 11:06:03.350,0.988,-0.063,-0.281
2016-01-15 11:06:03.363,0.973,-0.043,-0.277
2016-01-15 11:06:03.375,0.977,-0.035,-0.266
2016-01-15 11:06:03.388,0.973,-0.055,-0.258
2016-01-15 11:06:03.400,0.969,-0.059,-0.254
2016-01-15 11:06:03.413,0.965,-0.098,-0.262
2016-01-15 11:06:03.425,0.980,-0.117,-0.289
2016-01-15 11:06:03.438,1.000,-0.078,-0.293
2016-01-15 11:06:03.450,1.000,-0.047,-0.262
2016-01-15 11:06:03.463,0.992,-0.051,-0.246
2016-01-15 11:06:03.475,0.980,-0.051,-0.246
2016-01-15 11:06:03.488,0.973,-0.055,-0.258
2016-01-15 11:06:03.500,0.945,-0.051,-0.285
2016-01-15 11:06:03.513,0.945,-0.051,-0.305
2016-01-15 11:06:03.525,0.965,-0.090,-0.289
2016-01-15 11:06:03.538,0.977,-0.125,-0.266
2016-01-15 11:06:03.550,0.992,-0.137,-0.254
2016-01-15 11:06:03.563,0.996,-0.113,-0.242
2016-01-15 11:06:03.575,0.977,-0.094,-0.242
2016-01-15 11:06:03.588,0.969,-0.082,-0.258
2016-01-15 11:06:03.600,0.973,-0.105,-0.266
2016-01-15 11:06:03.613,0.977,-0.125,-0.270
2016-01-15 11:06:03.625,0.977,-0.148,-0.273
2016-01-15 11:06:03.638,0.980,-0.133,-0.277
2016-01-15 11:06:03.650,0.977,-0.117,-0.281
2016-01-15 11:06:03.663,0.980,-0.117,-0.281
2016-01-15 11:06:03.675,0.980,-0.113,-0.281
2016-01-15 11:06:03.688,0.973,-0.129,-0.289
2016-01-15 11:06:03.700,0.973,-0.129,-0.285
2016-01-15 11:06:03.713,0.973,-0.129,-0.281
2016-01-15 11:06:03.725,0.973,-0.133,-0.281
2016-01-15 11:06:03.738,0.977,-0.145,-0.281
2016-01-15 11:06:03.750,0.977,-0.121,-0.281
2016-01-15 11:06:03.763,0.977,-0.121,-0.281
2016-01-15 11:06:03.775,0.980,-0.113,-0.277
2016-01-15 11:06:03.788,0.977,-0.117,-0.270
2016-01-15 11:06:03.800,0.969,-0.113,-0.270
2016-01-15 11:06:03.813,0.973,-0.109,-0.273
2016-01-15 11:06:03.825,0.965,-0.129,-0.285
2016-01-15 11:06:03.838,0.973,-0.121,-0.281
2016-01-15 11:06:03.850,0.977,-0.133,-0.277
2016-01-15 11:06:03.863,0.984,-0.121,-0.270
2016-01-15 11:06:03.875,0.977,-0.109,-0.270
2016-01-15 11:06:03.888,0.973,-0.117,-0.273
2016-01-15 11:06:03.900,0.957,-0.125,-0.285
2016-01-15 11:06:03.913,0.945,-0.129,-0.277
2016-01-15 11:06:03.925,0.957,-0.117,-0.266
2016-01-15 11:06:03.938,0.973,-0.102,-0.266
2016-01-15 11:06:03.950,0.984,-0.105,-0.273
2016-01-15 11:06:03.963,0.980,-0.125,-0.281
2016-01-15 11:06:03.975,0.965,-0.188,-0.297
2016-01-15 11:06:03.988,0.961,-0.129,-0.293
2016-01-15 11:06:04.000,0.965,-0.078,-0.293
2016-01-15 11:06:04.013,0.973,-0.078,-0.297
2016-01-15 11:06:04.025,0.973,-0.102,-0.313
2016-01-15 11:06:04.038,0.969,-0.117,-0.328
2016-01-15 11:06:04.050,0.969,-0.117,-0.313
2016-01-15 11:06:04.063,0.973,-0.117,-0.305
2016-01-15 11:06:04.075,0.977,-0.125,-0.289
2016-01-15 11:06:04.088,0.977,-0.117,-0.289
2016-01-15 11:06:04.100,0.977,-0.109,-0.293
2016-01-15 11:06:04.113,0.977,-0.098,-0.285
2016-01-15 11:06:04.125,0.969,-0.113,-0.281
2016-01-15 11:06:04.138,0.965,-0.133,-0.297
2016-01-15 11:06:04.150,0.969,-0.102,-0.289
2016-01-15 11:06:04.163,0.977,-0.066,-0.289
2016-01-15 11:06:04.175,0.977,-0.074,-0.277
2016-01-15 11:06:04.188,0.980,-0.086,-0.277
2016-01-15 11:06:04.200,0.977,-0.109,-0.273
2016-01-15 11:06:04.213,0.977,-0.102,-0.281
2016-01-15 11:06:04.225,0.973,-0.086,-0.281
2016-01-15 11:06:04.238,0.973,-0.082,-0.277
2016-01-15 11:06:04.250,0.969,-0.078,-0.273
2016-01-15 11:06:04.263,0.973,-0.086,-0.285
2016-01-15 11:06:04.275,0.969,-0.086,-0.293
2016-01-15 11:06:04.288,0.969,-0.086,-0.297
2016-01-15 11:06:04.300,0.973,-0.074,-0.293
2016-01-15 11:06:04.313,0.969,-0.070,-0.281
2016-01-15 11:06:04.325,0.965,-0.086,-0.277
2016-01-15 11:06:04.338,0.980,-0.102,-0.270
2016-01-15 11:06:04.350,0.988,-0.098,-0.273
2016-01-15 11:06:04.363,0.984,-0.109,-0.281
2016-01-15 11:06:04.375,0.977,-0.117,-0.293
2016-01-15 11:06:04.388,0.977,-0.105,-0.297
2016-01-15 11:06:04.400,0.977,-0.102,-0.305
2016-01-15 11:06:04.413,0.973,-0.094,-0.301
2016-01-15 11:06:04.425,0.973,-0.102,-0.285
2016-01-15 11:06:04.438,0.973,-0.098,-0.273
2016-01-15 11:06:04.450,0.973,-0.102,-0.270
2016-01-15 11:06:04.463,0.965,-0.105,-0.266
2016-01-15 11:06:04.475,0.973,-0.113,-0.273
2016-01-15 11:06:04.488,0.980,-0.090,-0.285
2016-01-15 11:06:04.500,0.969,-0.074,-0.297
2016-01-15 11:06:04.513,0.969,-0.078,-0.301
2016-01-15 11:06:04.525,0.973,-0.074,-0.293
2016-01-15 11:06:04.538,0.961,-0.066,-0.293
2016-01-15 11:06:04.550,0.961,-0.090,-0.277
2016-01-15 11:06:04.563,0.973,-0.086,-0.277
2016-01-15 11:06:04.575,0.984,-0.078,-0.273
2016-01-15 11:06:04.588,0.992,-0.078,-0.281
2016-01-15 11:06:04.600,0.984,-0.090,-0.281
2016-01-15 11:06:04.613,0.977,-0.086,-0.277
2016-01-15 11:06:04.625,0.969,-0.066,-0.270
2016-01-15 11:06:04.638,0.973,-0.059,-0.273
2016-01-15 11:06:04.650,0.977,-0.055,-0.301
2016-01-15 11:06:04.663,0.977,-0.070,-0.324
2016-01-15 11:06:04.675,0.973,-0.082,-0.328
2016-01-15 11:06:04.688,0.973,-0.098,-0.328
2016-01-15 11:06:04.700,0.977,-0.066,-0.313
2016-01-15 11:06:04.713,0.965,-0.023,-0.297
2016-01-15 11:06:04.725,0.957,-0.004,-0.293
2016-01-15 11:06:04.738,0.957,-0.016,-0.305
2016-01-15 11:06:04.750,0.957,-0.016,-0.305
2016-01-15 11:06:04.763,0.961,-0.027,-0.305
2016-01-15 11:06:04.775,0.973,-0.027,-0.313
2016-01-15 11:06:04.788,0.969,-0.004,-0.320
2016-01-15 11:06:04.800,0.969,0.008,-0.316
2016-01-15 11:06:04.813,0.973,-0.016,-0.320
2016-01-15 11:06:04.825,0.984,-0.039,-0.336
2016-01-15 11:06:04.838,0.992,-0.031,-0.344
2016-01-15 11:06:04.850,0.984,-0.020,-0.340
2016-01-15 11:06:04.863,0.984,-0.031,-0.328
2016-01-15 11:06:04.875,0.984,-0.027,-0.340
2016-01-15 11:06:04.888,0.988,-0.012,-0.340
2016-01-15 11:06:04.900,0.992,0.023,-0.344
2016-01-15 11:06:04.913,0.988,0.035,-0.348
2016-01-15 11:06:04.925,0.996,0.047,-0.352
2016-01-15 11:06:04.938,0.980,0.086,-0.352
2016-01-15 11:06:04.950,0.977,0.070,-0.344
2016-01-15 11:06:04.963,0.992,0.035,-0.352
2016-01-15 11:06:04.975,1.031,0.000,-0.383
2016-01-15 11:06:04.988,1.090,0.027,-0.398
2016-01-15 11:06:05.000,1.094,0.066,-0.391
2016-01-15 11:06:05.013,1.113,0.078,-0.348
2016-01-15 11:06:05.025,1.090,0.063,-0.328
2016-01-15 11:06:05.038,1.066,0.039,-0.301
2016-01-15 11:06:05.050,1.055,0.043,-0.289
2016-01-15 11:06:05.063,1.031,0.035,-0.301
2016-01-15 11:06:05.075,1.016,0.059,-0.316
2016-01-15 11:06:05.088,1.004,0.051,-0.320
2016-01-15 11:06:05.100,0.996,0.059,-0.324
2016-01-15 11:06:05.113,0.980,0.066,-0.336
2016-01-15 11:06:05.125,0.980,0.043,-0.340
2016-01-15 11:06:05.138,0.992,0.066,-0.340
2016-01-15 11:06:05.150,0.988,0.094,-0.328
2016-01-15 11:06:05.163,0.977,0.125,-0.328
2016-01-15 11:06:05.175,0.977,0.164,-0.324
2016-01-15 11:06:05.188,0.988,0.164,-0.305
2016-01-15 11:06:05.200,0.980,0.121,-0.293
2016-01-15 11:06:05.213,0.973,0.129,-0.313
2016-01-15 11:06:05.225,0.957,0.199,-0.328
2016-01-15 11:06:05.238,0.961,0.191,-0.316
2016-01-15 11:06:05.250,0.988,0.176,-0.320
2016-01-15 11:06:05.263,1.012,0.160,-0.309
2016-01-15 11:06:05.275,1.039,0.156,-0.336
2016-01-15 11:06:05.288,1.070,0.227,-0.324
2016-01-15 11:06:05.300,1.063,0.238,-0.324
2016-01-15 11:06:05.313,1.055,0.203,-0.340
2016-01-15 11:06:05.325,1.059,0.242,-0.355
2016-01-15 11:06:05.338,1.059,0.246,-0.355
2016-01-15 11:06:05.350,1.043,0.227,-0.340
2016-01-15 11:06:05.363,1.039,0.254,-0.316
2016-01-15 11:06:05.375,1.027,0.273,-0.328
2016-01-15 11:06:05.388,1.020,0.273,-0.305
2016-01-15 11:06:05.400,1.004,0.285,-0.266
2016-01-15 11:06:05.413,0.973,0.285,-0.238
2016-01-15 11:06:05.425,0.906,0.227,-0.223
2016-01-15 11:06:05.438,0.824,0.063,-0.262
2016-01-15 11:06:05.450,0.789,0.109,-0.109
2016-01-15 11:06:05.463,0.766,0.078,-0.035
2016-01-15 11:06:05.475,0.734,-0.066,0.039
2016-01-15 11:06:05.488,0.703,-0.063,0.105
2016-01-15 11:06:05.500,0.672,-0.027,0.121
2016-01-15 11:06:05.513,0.680,-0.031,0.105
2016-01-15 11:06:05.525,0.699,-0.027,0.082
2016-01-15 11:06:05.538,0.727,0.023,0.055
2016-01-15 11:06:05.550,0.758,0.102,0.016
2016-01-15 11:06:05.563,0.789,0.141,-0.020
2016-01-15 11:06:05.575,0.836,0.180,-0.016
2016-01-15 11:06:05.588,0.891,0.234,-0.016
2016-01-15 11:06:05.600,0.949,0.297,-0.023
2016-01-15 11:06:05.613,1.000,0.359,-0.051
2016-01-15 11:06:05.625,1.047,0.422,-0.102
2016-01-15 11:06:05.638,1.074,0.465,-0.160
2016-01-15 11:06:05.650,1.086,0.492,-0.207
2016-01-15 11:06:05.663,1.082,0.504,-0.258
2016-01-15 11:06:05.675,1.078,0.488,-0.281
2016-01-15 11:06:05.688,1.074,0.461,-0.270
2016-01-15 11:06:05.700,1.074,0.418,-0.234
2016-01-15 11:06:05.713,1.074,0.379,-0.195
2016-01-15 11:06:05.725,1.082,0.359,-0.164
2016-01-15 11:06:05.738,1.078,0.328,-0.152
2016-01-15 11:06:05.750,1.063,0.316,-0.156
2016-01-15 11:06:05.763,1.043,0.324,-0.145
2016-01-15 11:06:05.775,1.027,0.309,-0.117
2016-01-15 11:06:05.788,1.016,0.250,-0.082
2016-01-15 11:06:05.800,1.016,0.203,-0.051
2016-01-15 11:06:05.813,1.012,0.164,-0.012
2016-01-15 11:06:05.825,1.008,0.129,0.020
2016-01-15 11:06:05.838,1.004,0.137,0.039
2016-01-15 11:06:05.850,1.004,0.160,0.043
2016-01-15 11:06:05.863,1.012,0.152,0.051
2016-01-15 11:06:05.875,1.027,0.121,0.055
2016-01-15 11:06:05.888,1.051,0.086,0.066
2016-01-15 11:06:05.900,1.066,0.047,0.066
2016-01-15 11:06:05.913,1.074,0.000,0.055
2016-01-15 11:06:05.925,1.074,-0.020,0.027
2016-01-15 11:06:05.938,1.066,0.004,0.016
2016-01-15 11:06:05.950,1.059,0.023,0.039
2016-01-15 11:06:05.963,1.082,0.141,0.027
2016-01-15 11:06:05.975,1.125,0.273,0.008
2016-01-15 11:06:05.988,1.152,0.242,0.047
2016-01-15 11:06:06.000,1.156,0.133,0.117
2016-01-15 11:06:06.013,1.141,0.051,0.160
2016-01-15 11:06:06.025,1.113,0.027,0.148
2016-01-15 11:06:06.038,1.070,0.043,0.121
2016-01-15 11:06:06.050,1.051,0.066,0.070
2016-01-15 11:06:06.063,1.059,0.117,0.023
2016-01-15 11:06:06.075,1.074,0.164,0.020
2016-01-15 11:06:06.088,1.063,0.191,0.004
2016-01-15 11:06:06.100,1.004,0.188,-0.043
2016-01-15 11:06:06.113,0.926,0.184,-0.109
2016-01-15 11:06:06.125,0.926,0.215,-0.121
2016-01-15 11:06:06.138,0.969,0.262,-0.098
2016-01-15 11:06:06.150,0.988,0.246,-0.070
2016-01-15 11:06:06.163,0.992,0.172,-0.043
2016-01-15 11:06:06.175,0.969,0.102,-0.023
2016-01-15 11:06:06.188,0.941,0.070,-0.027
2016-01-15 11:06:06.200,0.941,0.090,-0.004
2016-01-15 11:06:06.213,0.930,0.211,-0.102
2016-01-15 11:06:06.225,0.824,-0.012,-0.227
2016-01-15 11:06:06.238,0.816,-0.359,-0.102
2016-01-15 11:06:06.250,0.715,-0.438,-0.129
2016-01-15 11:06:06.263,0.801,-0.434,-0.164
2016-01-15 11:06:06.275,0.961,-0.383,-0.094
2016-01-15 11:06:06.288,0.906,-0.297,0.063
2016-01-15 11:06:06.300,0.910,0.188,-0.047
2016-01-15 11:06:06.313,0.953,0.367,-0.172
2016-01-15 11:06:06.325,1.000,0.191,-0.180
2016-01-15 11:06:06.338,1.004,-0.121,-0.223
2016-01-15 11:06:06.350,1.047,-0.336,-0.297
2016-01-15 11:06:06.363,1.074,-0.375,-0.367
2016-01-15 11:06:06.375,1.090,-0.285,-0.367
2016-01-15 11:06:06.388,1.098,-0.176,-0.336
2016-01-15 11:06:06.400,1.152,-0.387,-0.008
2016-01-15 11:06:06.413,1.172,-0.266,0.215
2016-01-15 11:06:06.425,1.207,-0.129,0.363
2016-01-15 11:06:06.438,1.172,-0.219,0.406
2016-01-15 11:06:06.450,1.090,-0.230,0.285
2016-01-15 11:06:06.463,1.000,-0.293,0.152
2016-01-15 11:06:06.475,0.977,-0.230,-0.016
2016-01-15 11:06:06.488,0.992,-0.137,-0.133
2016-01-15 11:06:06.500,0.973,-0.141,-0.164
2016-01-15 11:06:06.513,0.961,-0.145,-0.160
2016-01-15 11:06:06.525,0.961,-0.160,-0.133
2016-01-15 11:06:06.538,0.980,-0.246,-0.066
2016-01-15 11:06:06.550,1.016,-0.242,-0.020
2016-01-15 11:06:06.563,1.031,-0.234,-0.008
2016-01-15 11:06:06.575,1.035,-0.211,-0.047
2016-01-15 11:06:06.588,1.008,-0.199,-0.066
2016-01-15 11:06:06.600,0.988,-0.207,-0.105
2016-01-15 11:06:06.613,0.980,-0.168,-0.117
2016-01-15 11:06:06.625,0.992,-0.164,-0.105
2016-01-15 11:06:06.638,1.004,-0.184,-0.113
2016-01-15 11:06:06.650,1.004,-0.223,-0.121
2016-01-15 11:06:06.663,0.996,-0.238,-0.125
2016-01-15 11:06:06.675,0.969,-0.250,-0.113
2016-01-15 11:06:06.688,0.957,-0.254,-0.109
2016-01-15 11:06:06.700,0.965,-0.246,-0.098
2016-01-15 11:06:06.713,0.984,-0.238,-0.090
2016-01-15 11:06:06.725,1.000,-0.238,-0.113
2016-01-15 11:06:06.738,1.000,-0.238,-0.141
2016-01-15 11:06:06.750,0.984,-0.230,-0.156
2016-01-15 11:06:06.763,0.980,-0.246,-0.168
2016-01-15 11:06:06.775,0.980,-0.207,-0.188
2016-01-15 11:06:06.788,0.977,-0.207,-0.172
2016-01-15 11:06:06.800,0.977,-0.211,-0.145
2016-01-15 11:06:06.813,0.973,-0.230,-0.141
2016-01-15 11:06:06.825,0.969,-0.230,-0.133
2016-01-15 11:06:06.838,0.977,-0.250,-0.113
2016-01-15 11:06:06.850,0.992,-0.258,-0.125
2016-01-15 11:06:06.863,0.977,-0.230,-0.137
2016-01-15 11:06:06.875,0.969,-0.215,-0.141
2016-01-15 11:06:06.888,0.961,-0.211,-0.160
2016-01-15 11:06:06.900,0.965,-0.215,-0.164
2016-01-15 11:06:06.913,0.973,-0.215,-0.172
2016-01-15 11:06:06.925,0.977,-0.199,-0.168
2016-01-15 11:06:06.938,0.992,-0.227,-0.164
2016-01-15 11:06:06.950,0.980,-0.246,-0.172
2016-01-15 11:06:06.963,0.969,-0.219,-0.168
2016-01-15 11:06:06.975,0.953,-0.234,-0.160
2016-01-15 11:06:06.988,0.945,-0.215,-0.133
2016-01-15 11:06:07.000,0.953,-0.215,-0.117
2016-01-15 11:06:07.013,0.977,-0.211,-0.145
2016-01-15 11:06:07.025,0.984,-0.211,-0.164
2016-01-15 11:06:07.038,0.977,-0.234,-0.180
2016-01-15 11:06:07.050,0.965,-0.242,-0.188
2016-01-15 11:06:07.063,0.969,-0.223,-0.195
2016-01-15 11:06:07.075,0.977,-0.207,-0.188
2016-01-15 11:06:07.088,0.980,-0.195,-0.195
2016-01-15 11:06:07.100,0.980,-0.203,-0.191
2016-01-15 11:06:07.113,0.965,-0.207,-0.184
2016-01-15 11:06:07.125,0.961,-0.199,-0.168
2016-01-15 11:06:07.138,0.969,-0.180,-0.164
2016-01-15 11:06:07.150,0.984,-0.184,-0.172
2016-01-15 11:06:07.163,0.996,-0.203,-0.191
2016-01-15 11:06:07.175,0.984,-0.211,-0.211
2016-01-15 11:06:07.188,0.973,-0.227,-0.207
